"Rol","Tipo de lesión","Edad","Sexo","Vehiculo en  el que viajaba","Año","Provincia","Cantón","Distrito","Día","Mes","Edad quinquenal"
"Peatón","Muerte","19","Mujer","No aplica",2019,"San José","San José","Hatillo","6.Viernes","C. Marzo","De 15 a 19"
"Peatón","Muerte","32","Hombre","No aplica",2019,"San José","San José","Merced","1.Domingo","K. Noviembre","De 30 a 34"
"Motociclista","Muerte","40","Hombre","Motocicleta",2019,"Cartago","La Unión","San Juan","7.Sábado","K. Noviembre","De 40 a 44"
"Motociclista","Muerte","22","Hombre","Motocicleta",2019,"Heredia","Heredia","Heredia","6.Viernes","A. Enero","De 20 a 24"
"Motociclista","Muerte","19","Hombre","Motocicleta",2019,"Alajuela","San Carlos","Pocosol","1.Domingo","A. Enero","De 15 a 19"
"Peatón","Muerte","Desconocido","Hombre","No aplica",2019,"Alajuela","San Carlos","La Fortuna","1.Domingo","E. Mayo","Desconocida"
"Pasajero carro","Muerte","Desconocido","Hombre","Automóvil",2019,"Alajuela","San Carlos","Cutris","1.Domingo","J. Octubre","Desconocida"
"Peatón","Muerte","69","Hombre","No aplica",2019,"San José","San José","Uruca","6.Viernes","D. Abril","De 65 a 69"
"Pasajero moto","Muerte","36","Hombre","Motocicleta",2019,"San José","Santa Ana","Piedades","7.Sábado","H. Agosto","De 35 a 39"
"Peatón","Muerte","54","Hombre","No aplica",2019,"San José","Tibás","Cinco Esquinas","3.Martes","A. Enero","De 50 a 54"
"Peatón","Muerte","Desconocido","Hombre","No aplica",2019,"San José","San José","Mata Redonda","1.Domingo","F. Junio","Desconocida"
"Motociclista","Muerte","26","Hombre","Motocicleta",2019,"Cartago","Cartago","San Nicolás","1.Domingo","K. Noviembre","De 25 a 29"
"Pasajero moto","Muerte","27","Mujer","Motocicleta",2019,"Cartago","Cartago","San Nicolás","1.Domingo","K. Noviembre","De 25 a 29"
"Motociclista","Muerte","26","Mujer","Motocicleta",2019,"San José","Santa Ana","Piedades","1.Domingo","L. Diciembre","De 25 a 29"
"Pasajero carro","Muerte","Desconocido","Hombre","Automóvil",2019,"Alajuela","Alajuela","Turrúcares","1.Domingo","I. Setiembre","Desconocida"
"Conductor","Muerte","31","Hombre","Automóvil",2019,"Alajuela","Alajuela","Turrúcares","1.Domingo","I. Setiembre","De 30 a 34"
"Motociclista","Muerte","31","Hombre","Motocicleta",2019,"San José","San José","Hatillo","6.Viernes","I. Setiembre","De 30 a 34"
"Motociclista","Muerte","50","Hombre","Motocicleta",2019,"Puntarenas","Osa","Bahía Ballena","3.Martes","F. Junio","De 50 a 54"
"Peatón","Muerte","Desconocido","Hombre","No aplica",2019,"Cartago","La Unión","San Juan","1.Domingo","I. Setiembre","Desconocida"
"Peatón","Muerte","24","Mujer","No aplica",2019,"San José","San José","Pavas","4.Miércoles","K. Noviembre","De 20 a 24"
"Conductor","Muerte","39","Hombre","Automóvil",2019,"San José","San José","Hatillo","7.Sábado","G. Julio","De 35 a 39"
"Pasajero carro","Muerte","35","Mujer","Rural",2019,"San José","San José","Catedral","6.Viernes","K. Noviembre","De 35 a 39"
"Motociclista","Muerte","23","Hombre","Motocicleta",2019,"San José","Montes de Oca","San Rafael","7.Sábado","J. Octubre","De 20 a 24"
"Conductor","Muerte","23","Hombre","Automóvil",2019,"Cartago","Cartago","San Nicolás","1.Domingo","E. Mayo","De 20 a 24"
"Conductor","Muerte","38","Hombre","Automóvil",2019,"Puntarenas","Montes de Oro","San Isidro","7.Sábado","A. Enero","De 35 a 39"
"Conductor","Muerte","58","Hombre","Rural",2019,"Guanacaste","Abangares","Colorado","7.Sábado","K. Noviembre","De 55 a 59"
"Motociclista","Muerte","35","Hombre","Motocicleta",2019,"Guanacaste","Abangares","Colorado","2.Lunes","J. Octubre","De 35 a 39"
"Conductor","Muerte","35","Hombre","Automóvil",2019,"Guanacaste","Bagaces","La Fortuna","2.Lunes","K. Noviembre","De 35 a 39"
"Conductor","Muerte","41","Hombre","Pick up",2019,"San José","Pérez Zeledón","Barú","1.Domingo","A. Enero","De 40 a 44"
"Conductor","Muerte","24","Hombre","Automóvil",2019,"San José","Pérez Zeledón","Pejibaye","1.Domingo","H. Agosto","De 20 a 24"
"Conductor","Muerte","34","Hombre","Automóvil",2019,"Puntarenas","Osa","Bahía Ballena","1.Domingo","I. Setiembre","De 30 a 34"
"Motociclista","Muerte","35","Hombre","Motocicleta",2019,"Puntarenas","Osa","Bahía Ballena","1.Domingo","I. Setiembre","De 35 a 39"
"Motociclista","Muerte","27","Hombre","Motocicleta",2019,"San José","Curridabat","Sánchez","1.Domingo","A. Enero","De 25 a 29"
"Conductor","Muerte","60","Hombre","Automóvil",2019,"San José","San José","Zapote","7.Sábado","L. Diciembre","De 60 a 64"
"Conductor","Muerte","40","Hombre","Camión",2019,"San José","Pérez Zeledón","Páramo","3.Martes","B. Febrero","De 40 a 44"
"Ciclista","Muerte","45","Hombre","Bicicleta",2019,"Limón","Talamanca","Sixaola","7.Sábado","K. Noviembre","De 45 a 49"
"Pasajero carro","Muerte","25","Hombre","Automóvil",2019,"Alajuela","San Carlos","La Palmera","1.Domingo","D. Abril","De 25 a 29"
"Conductor","Muerte","63","Hombre","Desconocido",2019,"Guanacaste","Carrillo","Belén","6.Viernes","I. Setiembre","De 60 a 64"
"Peatón","Muerte","Desconocido","Hombre","No aplica",2019,"Limón","Guácimo","Guácimo","5.Jueves","C. Marzo","Desconocida"
"Peatón","Muerte","79","Mujer","No aplica",2019,"Limón","Guácimo","Guácimo","5.Jueves","I. Setiembre","75 y más"
"Conductor","Muerte","53","Hombre","Automóvil",2019,"Limón","Pococí","Colorado","2.Lunes","L. Diciembre","De 50 a 54"
"Motociclista","Muerte","48","Hombre","Motocicleta",2019,"Puntarenas","Quepos","Savegre","2.Lunes","H. Agosto","De 45 a 49"
"Motociclista","Muerte","51","Hombre","Motocicleta",2019,"Puntarenas","Quepos","Quepos","1.Domingo","L. Diciembre","De 50 a 54"
"Pasajero moto","Muerte","23","Hombre","Motocicleta",2019,"Puntarenas","Quepos","Quepos","1.Domingo","L. Diciembre","De 20 a 24"
"Pasajero moto","Muerte","Desconocido","Hombre","Motocicleta",2019,"Alajuela","San Carlos","Florencia","3.Martes","I. Setiembre","Desconocida"
"Motociclista","Muerte","26","Hombre","Motocicleta",2019,"San José","Pérez Zeledón","Pejibaye","7.Sábado","H. Agosto","De 25 a 29"
"Ciclista","Muerte","51","Hombre","Bicicleta",2019,"San José","Pérez Zeledón","Cajón","6.Viernes","I. Setiembre","De 50 a 54"
"Conductor","Muerte","23","Hombre","Desconocido",2019,"Alajuela","Upala","Bijagua","6.Viernes","C. Marzo","De 20 a 24"
"Motociclista","Muerte","35","Hombre","Motocicleta",2019,"Guanacaste","Nicoya","Belén de Nosarita","2.Lunes","L. Diciembre","De 35 a 39"
"Conductor","Muerte","53","Mujer","Rural",2019,"Puntarenas","Puntarenas","Lepanto","1.Domingo","E. Mayo","De 50 a 54"
"Motociclista","Muerte","43","Hombre","Motocicleta",2019,"Limón","Pococí","Cariari","5.Jueves","I. Setiembre","De 40 a 44"
"Conductor","Muerte","26","Hombre","Rural",2019,"Alajuela","Poás","San Juan","2.Lunes","J. Octubre","De 25 a 29"
"Ciclista","Muerte","74","Hombre","Bicicleta",2019,"Guanacaste","Bagaces","Bagaces","7.Sábado","C. Marzo","De 70 a 74"
"Motociclista","Muerte","30","Hombre","Motocicleta",2019,"Guanacaste","Abangares","Colorado","4.Miércoles","G. Julio","De 30 a 34"
"Ciclista","Muerte","51","Hombre","Bicicleta",2019,"Puntarenas","Osa","Palmar","5.Jueves","D. Abril","De 50 a 54"
"Motociclista","Muerte","65","Hombre","Motocicleta",2019,"Puntarenas","Osa","Palmar","6.Viernes","I. Setiembre","De 65 a 69"
"Motociclista","Muerte","45","Hombre","Motocicleta",2019,"Puntarenas","Osa","Piedras Blancas","5.Jueves","K. Noviembre","De 45 a 49"
"Pasajero moto","Muerte","16","Hombre","Motocicleta",2019,"San José","Pérez Zeledón","San Pedro","5.Jueves","D. Abril","De 15 a 19"
"Conductor","Muerte","49","Hombre","Pick up",2019,"Puntarenas","Buenos Aires","Volcán","1.Domingo","J. Octubre","De 45 a 49"
"Peatón","Muerte","20","Mujer","No aplica",2019,"Limón","Limón","Río Blanco","1.Domingo","J. Octubre","De 20 a 24"
"Ciclista","Muerte","17","Hombre","Bicicleta",2019,"Limón","Limón","Valle la Estrella","2.Lunes","J. Octubre","De 15 a 19"
"Ciclista","Muerte","Desconocido","Hombre","Bicicleta",2019,"Limón","Talamanca","Cahuita","2.Lunes","L. Diciembre","Desconocida"
"Conductor","Muerte","29","Hombre","Desconocido",2019,"San José","Moravia","San Vicente","5.Jueves","G. Julio","De 25 a 29"
"Motociclista","Muerte","35","Hombre","Motocicleta",2019,"Cartago","Turrialba","Santa Rosa","6.Viernes","D. Abril","De 35 a 39"
"Peatón","Muerte","47","Hombre","No aplica",2019,"Cartago","Turrialba","Turrialba","6.Viernes","E. Mayo","De 45 a 49"
"Pasajero carro","Muerte","17","Hombre","Rural",2019,"Cartago","Turrialba","Pavones","1.Domingo","I. Setiembre","De 15 a 19"
"Conductor","Muerte","36","Hombre","Desconocido",2019,"Guanacaste","Carrillo","Palmira","3.Martes","G. Julio","De 35 a 39"
"Pasajero carro","Muerte","66","Mujer","Automóvil",2019,"Cartago","Cartago","Quebradilla","7.Sábado","A. Enero","De 65 a 69"
"Motociclista","Muerte","18","Hombre","Motocicleta",2019,"Limón","Pococí","Rita","1.Domingo","B. Febrero","De 15 a 19"
"Peatón","Muerte","56","Mujer","No aplica",2019,"Limón","Pococí","Cariari","7.Sábado","F. Junio","De 55 a 59"
"Motociclista","Muerte","34","Hombre","Motocicleta",2019,"San José","Puriscal","Chires","7.Sábado","C. Marzo","De 30 a 34"
"Conductor","Muerte","40","Mujer","Automóvil",2019,"Alajuela","Alajuela","Río Segundo","1.Domingo","L. Diciembre","De 40 a 44"
"Peatón","Muerte","47","Hombre","No aplica",2019,"Alajuela","Orotina","Coyolar","1.Domingo","L. Diciembre","De 45 a 49"
"Motociclista","Muerte","41","Hombre","Motocicleta",2019,"Limón","Matina","Matina","2.Lunes","E. Mayo","De 40 a 44"
"Pasajero moto","Muerte","35","Hombre","Motocicleta",2019,"Alajuela","San Carlos","La Tigra","1.Domingo","A. Enero","De 35 a 39"
"Motociclista","Muerte","27","Hombre","Motocicleta",2019,"Alajuela","San Carlos","Pocosol","1.Domingo","A. Enero","De 25 a 29"
"Pasajero carro","Muerte","55","Hombre","Pick up",2019,"Alajuela","San Carlos","La Fortuna","4.Miércoles","E. Mayo","De 55 a 59"
"Conductor","Muerte","34","Hombre","Automóvil",2019,"Alajuela","San Carlos","Pocosol","1.Domingo","E. Mayo","De 30 a 34"
"Pasajero carro","Muerte","25","Hombre","Automóvil",2019,"Alajuela","San Carlos","Pocosol","1.Domingo","E. Mayo","De 25 a 29"
"Motociclista","Muerte","22","Hombre","Motocicleta",2019,"Alajuela","San Carlos","Cutris","5.Jueves","E. Mayo","De 20 a 24"
"Motociclista","Muerte","39","Hombre","Motocicleta",2019,"Alajuela","San Carlos","La Fortuna","4.Miércoles","J. Octubre","De 35 a 39"
"Motociclista","Muerte","17","Hombre","Motocicleta",2019,"Alajuela","Upala","Canalete","2.Lunes","K. Noviembre","De 15 a 19"
"Motociclista","Muerte","53","Hombre","Motocicleta",2019,"Alajuela","San Carlos","Pocosol","2.Lunes","K. Noviembre","De 50 a 54"
"Motociclista","Muerte","27","Hombre","Motocicleta",2019,"Alajuela","Alajuela","Tambor","5.Jueves","A. Enero","De 25 a 29"
"Motociclista","Muerte","26","Hombre","Motocicleta",2019,"San José","San José","San Sebastián","3.Martes","B. Febrero","De 25 a 29"
"Ciclista","Muerte","61","Hombre","Bicicleta",2019,"Limón","Talamanca","Cahuita","5.Jueves","L. Diciembre","De 60 a 64"
"Motociclista","Muerte","39","Hombre","Motocicleta",2019,"Limón","Pococí","Rita","1.Domingo","A. Enero","De 35 a 39"
"Peatón","Muerte","Desconocido","Mujer","No aplica",2019,"Limón","Guácimo","Guácimo","2.Lunes","B. Febrero","Desconocida"
"Peatón","Muerte","41","Hombre","No aplica",2019,"Limón","Pococí","Guápiles","7.Sábado","E. Mayo","De 40 a 44"
"Pasajero carro","Muerte","Desconocido","Hombre","Camión",2019,"Heredia","Sarapiquí","Las Horquetas","4.Miércoles","L. Diciembre","Desconocida"
"Motociclista","Muerte","29","Hombre","Motocicleta",2019,"Limón","Guácimo","Guácimo","1.Domingo","E. Mayo","De 25 a 29"
"Conductor","Muerte","14","Hombre","Desconocido",2019,"Limón","Matina","Carrandi","7.Sábado","C. Marzo","De 10 a 14"
"Motociclista","Muerte","24","Hombre","Motocicleta",2019,"Puntarenas","Parrita","Parrita","6.Viernes","E. Mayo","De 20 a 24"
"Pasajero moto","Muerte","24","Mujer","Motocicleta",2019,"Puntarenas","Parrita","Parrita","6.Viernes","E. Mayo","De 20 a 24"
"Motociclista","Muerte","Desconocido","Hombre","Motocicleta",2019,"Limón","Siquirres","Alegría","2.Lunes","L. Diciembre","Desconocida"
"Motociclista","Muerte","36","Hombre","Motocicleta",2019,"Limón","Pococí","Cariari","1.Domingo","D. Abril","De 35 a 39"
"Motociclista","Muerte","37","Hombre","Motocicleta",2019,"Limón","Pococí","Cariari","7.Sábado","G. Julio","De 35 a 39"
"Motociclista","Muerte","30","Hombre","Motocicleta",2019,"Alajuela","Upala","San José o Pizote","6.Viernes","A. Enero","De 30 a 34"
"Motociclista","Muerte","33","Hombre","Motocicleta",2019,"Alajuela","Upala","San José o Pizote","6.Viernes","I. Setiembre","De 30 a 34"
"Motociclista","Muerte","22","Hombre","Motocicleta",2019,"San José","Pérez Zeledón","San Pedro","6.Viernes","J. Octubre","De 20 a 24"
"Motociclista","Muerte","23","Hombre","Motocicleta",2019,"San José","Pérez Zeledón","Páramo","6.Viernes","J. Octubre","De 20 a 24"
"Peatón","Muerte","55","Hombre","No aplica",2019,"Alajuela","Naranjo","Naranjo","2.Lunes","J. Octubre","De 55 a 59"
"Peatón","Muerte","34","Hombre","No aplica",2019,"Puntarenas","Buenos Aires","Potrero Grande","1.Domingo","C. Marzo","De 30 a 34"
"Conductor","Muerte","25","Hombre","Automóvil",2019,"San José","Pérez Zeledón","Daniel Flores","1.Domingo","L. Diciembre","De 25 a 29"
"Peatón","Muerte","26","Hombre","No aplica",2019,"Alajuela","San Ramón","San Lorenzo","3.Martes","B. Febrero","De 25 a 29"
"Motociclista","Muerte","53","Hombre","Motocicleta",2019,"Guanacaste","La Cruz","Santa Elena","1.Domingo","A. Enero","De 50 a 54"
"Ciclista","Muerte","Desconocido","Hombre","Bicicleta",2019,"Guanacaste","La Cruz","La Cruz","1.Domingo","I. Setiembre","Desconocida"
"Motociclista","Muerte","24","Mujer","Motocicleta",2019,"Guanacaste","La Cruz","Santa Cecilia","4.Miércoles","L. Diciembre","De 20 a 24"
"Conductor","Muerte","21","Hombre","Automóvil",2019,"Alajuela","San Carlos","La Fortuna","1.Domingo","B. Febrero","De 20 a 24"
"Motociclista","Muerte","25","Hombre","Motocicleta",2019,"Alajuela","San Carlos","La Tigra","2.Lunes","D. Abril","De 25 a 29"
"Motociclista","Muerte","32","Hombre","Motocicleta",2019,"Alajuela","Los Chiles","El Amparo","5.Jueves","E. Mayo","De 30 a 34"
"Motociclista","Muerte","21","Hombre","Motocicleta",2019,"Alajuela","Upala","Yolillal","1.Domingo","F. Junio","De 20 a 24"
"Ciclista","Muerte","50","Hombre","Bicicleta",2019,"Alajuela","San Carlos","Pocosol","6.Viernes","J. Octubre","De 50 a 54"
"Conductor","Muerte","42","Hombre","Automóvil",2019,"Alajuela","San Carlos","Cutris","4.Miércoles","K. Noviembre","De 40 a 44"
"Ciclista","Muerte","33","Hombre","Bicicleta",2019,"Puntarenas","Buenos Aires","Volcán","7.Sábado","H. Agosto","De 30 a 34"
"Motociclista","Muerte","Desconocido","Hombre","Motocicleta",2019,"Limón","Limón","Matama","1.Domingo","C. Marzo","Desconocida"
"Pasajero moto","Muerte","51","Hombre","Motocicleta",2019,"Limón","Limón","Matama","1.Domingo","C. Marzo","De 50 a 54"
"Motociclista","Muerte","Desconocido","Hombre","Motocicleta",2019,"Limón","Talamanca","Cahuita","1.Domingo","K. Noviembre","Desconocida"
"Motociclista","Muerte","34","Hombre","Motocicleta",2019,"Alajuela","San Carlos","Aguas Zarcas","1.Domingo","I. Setiembre","De 30 a 34"
"Motociclista","Muerte","33","Hombre","Motocicleta",2019,"Heredia","San Isidro","San Isidro","3.Martes","C. Marzo","De 30 a 34"
"Pasajero moto","Muerte","25","Mujer","Motocicleta",2019,"Heredia","Santo Domingo","Santo Domingo","6.Viernes","D. Abril","De 25 a 29"
"Motociclista","Muerte","33","Hombre","Motocicleta",2019,"Heredia","San Isidro","San Francisco","2.Lunes","E. Mayo","De 30 a 34"
"Motociclista","Muerte","39","Hombre","Motocicleta",2019,"San José","Curridabat","Sánchez","5.Jueves","A. Enero","De 35 a 39"
"Conductor","Muerte","76","Hombre","Automóvil",2019,"Guanacaste","Nandayure","Santa Rita","6.Viernes","H. Agosto","75 y más"
"Ciclista","Muerte","26","Hombre","Bicicleta",2019,"Puntarenas","Quepos","Quepos","4.Miércoles","D. Abril","De 25 a 29"
"Ciclista","Muerte","46","Hombre","Bicicleta",2019,"Puntarenas","Garabito","Jacó","7.Sábado","E. Mayo","De 45 a 49"
"Conductor","Muerte","51","Hombre","Automóvil",2019,"San José","Vázquez de Coronado","Dulce Nombre de Jesús","4.Miércoles","A. Enero","De 50 a 54"
"Peatón","Muerte","63","Hombre","No aplica",2019,"Limón","Talamanca","Cahuita","2.Lunes","D. Abril","De 60 a 64"
"Pasajero moto","Muerte","55","Mujer","Motocicleta",2019,"San José","Pérez Zeledón","Daniel Flores","1.Domingo","C. Marzo","De 55 a 59"
"Otro","Muerte","33","Hombre","Vagoneta",2019,"San José","Pérez Zeledón","Daniel Flores","6.Viernes","L. Diciembre","De 30 a 34"
"Pasajero moto","Muerte","35","Mujer","Motocicleta",2019,"Limón","Limón","Valle la Estrella","2.Lunes","E. Mayo","De 35 a 39"
"Peatón","Muerte","Desconocido","Hombre","No aplica",2019,"Alajuela","Alajuela","Garita","2.Lunes","D. Abril","Desconocida"
"Conductor","Muerte","41","Hombre","Automóvil",2019,"Alajuela","Alajuela","Garita","5.Jueves","D. Abril","De 40 a 44"
"Motociclista","Muerte","31","Hombre","Motocicleta",2019,"Guanacaste","La Cruz","La Cruz","2.Lunes","C. Marzo","De 30 a 34"
"Motociclista","Muerte","60","Hombre","Motocicleta",2019,"Limón","Pococí","Cariari","4.Miércoles","B. Febrero","De 60 a 64"
"Pasajero carro","Muerte","77","Mujer","Pick up",2019,"Limón","Pococí","Cariari","3.Martes","D. Abril","75 y más"
"Peatón","Muerte","56","Hombre","No aplica",2019,"Limón","Guácimo","Guácimo","4.Miércoles","G. Julio","De 55 a 59"
"Conductor","Muerte","38","Hombre","Automóvil",2019,"Puntarenas","Montes de Oro","San Isidro","3.Martes","L. Diciembre","De 35 a 39"
"Motociclista","Muerte","21","Hombre","Motocicleta",2019,"Alajuela","San Ramón","San Lorenzo","2.Lunes","A. Enero","De 20 a 24"
"Peatón","Muerte","14","Mujer","No aplica",2019,"Puntarenas","Puntarenas","Chacarita","5.Jueves","A. Enero","De 10 a 14"
"Motociclista","Muerte","29","Hombre","Motocicleta",2019,"Guanacaste","Santa Cruz","Santa Cruz","7.Sábado","E. Mayo","De 25 a 29"
"Motociclista","Muerte","27","Hombre","Motocicleta",2019,"Guanacaste","Santa Cruz","Veintisiete de Abril","2.Lunes","L. Diciembre","De 25 a 29"
"Ciclista","Muerte","34","Hombre","Bicicleta",2019,"Guanacaste","Santa Cruz","Cabo Velas","1.Domingo","L. Diciembre","De 30 a 34"
"Conductor","Muerte","42","Hombre","Automóvil",2019,"Puntarenas","Parrita","Parrita","4.Miércoles","E. Mayo","De 40 a 44"
"Peatón","Muerte","62","Hombre","No aplica",2019,"Puntarenas","Puntarenas","Puntarenas","1.Domingo","B. Febrero","De 60 a 64"
"Pasajero carro","Muerte","Desconocido","Hombre","Rural",2019,"Puntarenas","Puntarenas","Puntarenas","2.Lunes","C. Marzo","Desconocida"
"Conductor","Muerte","18","Hombre","Desconocido",2019,"Puntarenas","Puntarenas","Pitahaya","7.Sábado","F. Junio","De 15 a 19"
"Peatón","Muerte","66","Mujer","No aplica",2019,"Heredia","Belén","La Asunción","7.Sábado","K. Noviembre","De 65 a 69"
"Conductor","Muerte","51","Hombre","Automóvil",2019,"Puntarenas","Corredores","Corredor","7.Sábado","K. Noviembre","De 50 a 54"
"Peatón","Muerte","83","Mujer","No aplica",2019,"Alajuela","Alajuela","Alajuela","6.Viernes","J. Octubre","75 y más"
"Conductor","Muerte","43","Mujer","Pick up",2019,"Alajuela","Alajuela","San José","1.Domingo","G. Julio","De 40 a 44"
"Conductor","Muerte","45","Hombre","Automóvil",2019,"Puntarenas","Esparza","San Juan Grande","1.Domingo","D. Abril","De 45 a 49"
"Ciclista","Muerte","76","Hombre","Bicicleta",2019,"Puntarenas","Puntarenas","Puntarenas","5.Jueves","L. Diciembre","75 y más"
"Ciclista","Muerte","68","Hombre","Bicicleta",2019,"Puntarenas","Puntarenas","El Roble","5.Jueves","L. Diciembre","De 65 a 69"
"Motociclista","Muerte","32","Hombre","Motocicleta",2019,"Alajuela","Los Chiles","Los Chiles","7.Sábado","F. Junio","De 30 a 34"
"Peatón","Muerte","Desconocido","Hombre","No aplica",2019,"Alajuela","Los Chiles","Los Chiles","2.Lunes","G. Julio","Desconocida"
"Motociclista","Muerte","19","Hombre","Motocicleta",2019,"Alajuela","Alajuela","Sabanilla","2.Lunes","H. Agosto","De 15 a 19"
"Motociclista","Muerte","32","Hombre","Motocicleta",2019,"Alajuela","Alajuela","San Antonio","4.Miércoles","B. Febrero","De 30 a 34"
"Conductor","Muerte","18","Hombre","Automóvil",2019,"Alajuela","Poás","Carrillos","7.Sábado","D. Abril","De 15 a 19"
"Motociclista","Muerte","27","Hombre","Motocicleta",2019,"Heredia","Sarapiquí","La Virgen","1.Domingo","H. Agosto","De 25 a 29"
"Peatón","Muerte","57","Hombre","No aplica",2019,"Alajuela","San Carlos","Aguas Zarcas","1.Domingo","G. Julio","De 55 a 59"
"Conductor","Muerte","26","Hombre","Cabezal con remolque",2019,"Alajuela","Zarcero","Zapote","4.Miércoles","H. Agosto","De 25 a 29"
"Motociclista","Muerte","31","Hombre","Motocicleta",2019,"Cartago","El Guarco","San Isidro","5.Jueves","D. Abril","De 30 a 34"
"Motociclista","Muerte","40","Hombre","Motocicleta",2019,"Guanacaste","Santa Cruz","Tempate","7.Sábado","F. Junio","De 40 a 44"
"Ciclista","Muerte","52","Hombre","Bicicleta",2019,"Limón","Guácimo","Mercedes","2.Lunes","B. Febrero","De 50 a 54"
"Motociclista","Muerte","62","Hombre","Motocicleta",2019,"Limón","Guácimo","Guácimo","7.Sábado","H. Agosto","De 60 a 64"
"Motociclista","Muerte","37","Hombre","Motocicleta",2019,"Limón","Limón","Río Blanco","5.Jueves","H. Agosto","De 35 a 39"
"Conductor","Muerte","38","Hombre","Pick up",2019,"Guanacaste","Carrillo","Belén","1.Domingo","F. Junio","De 35 a 39"
"Ciclista","Muerte","55","Hombre","Bicicleta",2019,"Guanacaste","Carrillo","Palmira","3.Martes","J. Octubre","De 55 a 59"
"Peatón","Muerte","49","Hombre","No aplica",2019,"Alajuela","Alajuela","San Rafael","1.Domingo","J. Octubre","De 45 a 49"
"Pasajero moto","Muerte","4","Mujer","Motocicleta",2019,"Guanacaste","Liberia","Liberia","7.Sábado","D. Abril","De 0 a 4"
"Motociclista","Muerte","22","Mujer","Motocicleta",2019,"Puntarenas","Puntarenas","Cóbano","3.Martes","J. Octubre","De 20 a 24"
"Pasajero moto","Muerte","27","Hombre","Motocicleta",2019,"Puntarenas","Puntarenas","Cóbano","2.Lunes","K. Noviembre","De 25 a 29"
"Motociclista","Muerte","25","Hombre","Motocicleta",2019,"Puntarenas","Golfito","Guaycará","1.Domingo","H. Agosto","De 25 a 29"
"Pasajero moto","Muerte","26","Mujer","Motocicleta",2019,"Puntarenas","Golfito","Guaycará","1.Domingo","H. Agosto","De 25 a 29"
"Motociclista","Muerte","71","Hombre","Motocicleta",2019,"Puntarenas","Corredores","Corredor","3.Martes","I. Setiembre","De 70 a 74"
"Peatón","Muerte","42","Hombre","No aplica",2019,"Puntarenas","Corredores","Canoas","5.Jueves","D. Abril","De 40 a 44"
"Peatón","Muerte","68","Hombre","No aplica",2019,"Puntarenas","Golfito","Pavón","6.Viernes","E. Mayo","De 65 a 69"
"Pasajero moto","Muerte","19","Mujer","Motocicleta",2019,"Puntarenas","Corredores","Corredor","4.Miércoles","B. Febrero","De 15 a 19"
"Conductor","Muerte","60","Mujer","Automóvil",2019,"Puntarenas","Golfito","Pavón","7.Sábado","C. Marzo","De 60 a 64"
"Motociclista","Muerte","33","Mujer","Motocicleta",2019,"Puntarenas","Puntarenas","Cóbano","5.Jueves","L. Diciembre","De 30 a 34"
"Conductor","Muerte","59","Hombre","Desconocido",2019,"Alajuela","San Carlos","Aguas Zarcas","1.Domingo","I. Setiembre","De 55 a 59"
"Motociclista","Muerte","38","Hombre","Motocicleta",2019,"Cartago","Cartago","San Nicolás","6.Viernes","B. Febrero","De 35 a 39"
"Conductor","Muerte","28","Hombre","Desconocido",2019,"Puntarenas","Parrita","Parrita","1.Domingo","A. Enero","De 25 a 29"
"Ciclista","Muerte","Desconocido","Hombre","Bicicleta",2019,"Limón","Matina","Carrandi","7.Sábado","B. Febrero","Desconocida"
"Peatón","Muerte","63","Hombre","No aplica",2019,"Puntarenas","Golfito","Golfito","3.Martes","A. Enero","De 60 a 64"
"Conductor","Muerte","21","Hombre","Automóvil",2019,"Puntarenas","Corredores","Canoas","2.Lunes","C. Marzo","De 20 a 24"
"Conductor","Muerte","53","Hombre","Cabezal con remolque",2019,"Puntarenas","Golfito","Guaycará","6.Viernes","D. Abril","De 50 a 54"
"Ciclista","Muerte","41","Mujer","Bicicleta",2019,"Puntarenas","Corredores","Canoas","5.Jueves","C. Marzo","De 40 a 44"
"Motociclista","Muerte","34","Hombre","Motocicleta",2019,"Puntarenas","Corredores","Canoas","3.Martes","D. Abril","De 30 a 34"
"Motociclista","Muerte","33","Hombre","Motocicleta",2019,"Guanacaste","Cañas","Porozal","6.Viernes","B. Febrero","De 30 a 34"
"Motociclista","Muerte","24","Hombre","Motocicleta",2019,"Guanacaste","Abangares","San Juan","1.Domingo","B. Febrero","De 20 a 24"
"Motociclista","Muerte","28","Hombre","Motocicleta",2019,"Puntarenas","Puntarenas","Pitahaya","7.Sábado","B. Febrero","De 25 a 29"
"Motociclista","Muerte","41","Mujer","Motocicleta",2019,"Guanacaste","Santa Cruz","Santa Cruz","6.Viernes","D. Abril","De 40 a 44"
"Ciclista","Muerte","59","Mujer","Bicicleta",2019,"Guanacaste","Santa Cruz","Santa Cruz","2.Lunes","F. Junio","De 55 a 59"
"Motociclista","Muerte","22","Hombre","Motocicleta",2019,"Guanacaste","Santa Cruz","Veintisiete de Abril","1.Domingo","I. Setiembre","De 20 a 24"
"Conductor","Muerte","64","Hombre","Automóvil",2019,"Guanacaste","Liberia","Liberia","2.Lunes","I. Setiembre","De 60 a 64"
"Motociclista","Muerte","29","Hombre","Motocicleta",2019,"Puntarenas","Puntarenas","Cóbano","3.Martes","A. Enero","De 25 a 29"
"Conductor","Muerte","57","Hombre","Camión",2019,"Puntarenas","Puntarenas","Arancibia","3.Martes","A. Enero","De 55 a 59"
