"Rol","Tipo de lesión","Edad","Sexo","Vehiculo en  el que viajaba","Año","Provincia","Cantón","Distrito","Día","Mes","Edad quinquenal"
"Motociclista","Muerte","47","Hombre","Motocicleta",2023,"Heredia","Barva","San Pedro","3.Martes","L. Diciembre","De 45 a 49"
"Peatón","Muerte","69","Mujer","No aplica",2023,"San José","San José","Uruca","1.Domingo","A. Enero","De 65 a 69"
"Motociclista","Muerte","28","Hombre","Motocicleta",2023,"San José","Aserrí","San Gabriel","7.Sábado","A. Enero","De 25 a 29"
"Peatón","Muerte","54","Mujer","No aplica",2023,"San José","Montes de Oca","San Pedro","3.Martes","E. Mayo","De 50 a 54"
"Peatón","Muerte","Desconocido","Hombre","No aplica",2023,"Alajuela","Alajuela","Río Segundo","2.Lunes","G. Julio","Desconocida"
"Motociclista","Muerte","41","Hombre","Motocicleta",2023,"San José","San José","Pavas","5.Jueves","G. Julio","De 40 a 44"
"Ciclista","Muerte","36","Hombre","Bicicleta",2023,"Alajuela","Alajuela","San Antonio","3.Martes","C. Marzo","De 35 a 39"
"Conductor","Muerte","Desconocido","Mujer","Automóvil",2023,"Alajuela","Alajuela","Desamparados","1.Domingo","G. Julio","Desconocida"
"Motociclista","Muerte","21","Hombre","Motocicleta",2023,"Heredia","Heredia","Ulloa","7.Sábado","F. Junio","De 20 a 24"
"Peatón","Muerte","1","Hombre","No aplica",2023,"San José","Curridabat","Sánchez","4.Miércoles","A. Enero","De 0 a 4"
"Motociclista","Muerte","21","Hombre","Motocicleta",2023,"San José","Curridabat","Curridabat","4.Miércoles","D. Abril","De 20 a 24"
"Pasajero carro","Muerte","33","Mujer","Automóvil",2023,"San José","Desamparados","San Rafael Abajo","5.Jueves","I. Setiembre","De 30 a 34"
"Motociclista","Muerte","23","Hombre","Motocicleta",2023,"Cartago","Cartago","San Nicolás","3.Martes","H. Agosto","De 20 a 24"
"Motociclista","Muerte","45","Hombre","Motocicleta",2023,"Heredia","San Isidro","San Isidro","1.Domingo","G. Julio","De 45 a 49"
"Peatón","Muerte","82","Mujer","No aplica",2023,"San José","San José","Hospital","6.Viernes","I. Setiembre","75 y más"
"Pasajero moto","Muerte","30","Mujer","Motocicleta",2023,"San José","San José","San Sebastián","7.Sábado","J. Octubre","De 30 a 34"
"Conductor","Muerte","28","Hombre","Automóvil",2023,"San José","San José","Hatillo","1.Domingo","K. Noviembre","De 25 a 29"
"Conductor","Muerte","85","Hombre","Rural",2023,"San José","Escazú","San Antonio","1.Domingo","G. Julio","75 y más"
"Peatón","Muerte","Desconocido","Hombre","No aplica",2023,"San José","San José","Uruca","7.Sábado","A. Enero","Desconocida"
"Motociclista","Muerte","28","Hombre","Motocicleta",2023,"San José","San José","Zapote","1.Domingo","A. Enero","De 25 a 29"
"Motociclista","Muerte","26","Hombre","Motocicleta",2023,"San José","Acosta","San Ignacio","6.Viernes","F. Junio","De 25 a 29"
"Peatón","Muerte","49","Mujer","No aplica",2023,"San José","San José","San Sebastián","5.Jueves","L. Diciembre","De 45 a 49"
"Motociclista","Muerte","36","Hombre","Motocicleta",2023,"Puntarenas","Quepos","Quepos","4.Miércoles","E. Mayo","De 35 a 39"
"Ciclista","Muerte","65","Hombre","Bicicleta",2023,"Puntarenas","Quepos","Savegre","4.Miércoles","I. Setiembre","De 65 a 69"
"Motociclista","Muerte","60","Hombre","Motocicleta",2023,"San José","San José","Merced","4.Miércoles","A. Enero","De 60 a 64"
"Pasajero carro","Muerte","36","Mujer","Pick up",2023,"San José","San José","Merced","4.Miércoles","A. Enero","De 35 a 39"
"Pasajero carro","Muerte","14","Hombre","Pick up",2023,"Alajuela","San Carlos","Aguas Zarcas","3.Martes","A. Enero","De 10 a 14"
"Peatón","Muerte","Desconocido","Hombre","No aplica",2023,"Alajuela","San Carlos","Pital","7.Sábado","K. Noviembre","Desconocida"
"Motociclista","Muerte","31","Hombre","Motocicleta",2023,"Guanacaste","Abangares","Las Juntas","7.Sábado","L. Diciembre","De 30 a 34"
"Ciclista","Muerte","58","Hombre","Bicicleta",2023,"Puntarenas","Corredores","Canoas","7.Sábado","I. Setiembre","De 55 a 59"
"Motociclista","Muerte","27","Hombre","Motocicleta",2023,"San José","San José","Mata Redonda","4.Miércoles","H. Agosto","De 25 a 29"
"Conductor","Muerte","70","Hombre","Automóvil",2023,"San José","Alajuelita","San Antonio","5.Jueves","L. Diciembre","De 70 a 74"
"Conductor","Muerte","Desconocido","Desconocido","Automóvil",2023,"Cartago","Oreamuno","Potrero Cerrado","5.Jueves","H. Agosto","Desconocida"
"Motociclista","Muerte","46","Hombre","Motocicleta",2023,"Alajuela","Naranjo","San Miguel","7.Sábado","B. Febrero","De 45 a 49"
"Motociclista","Muerte","39","Hombre","Motocicleta",2023,"Alajuela","Naranjo","El Rosario","7.Sábado","H. Agosto","De 35 a 39"
"Pasajero moto","Muerte","33","Hombre","Motocicleta",2023,"Alajuela","Naranjo","El Rosario","7.Sábado","H. Agosto","De 30 a 34"
"Motociclista","Muerte","59","Hombre","Motocicleta",2023,"Guanacaste","Santa Cruz","Veintisiete de Abril","6.Viernes","K. Noviembre","De 55 a 59"
"Conductor","Muerte","69","Hombre","Rural",2023,"Puntarenas","Monteverde","Monteverde","2.Lunes","D. Abril","De 65 a 69"
"Pasajero carro","Muerte","63","Mujer","Rural",2023,"Puntarenas","Monteverde","Monteverde","2.Lunes","D. Abril","De 60 a 64"
"Peatón","Muerte","63","Mujer","No aplica",2023,"Alajuela","San Ramón","Santiago","2.Lunes","F. Junio","De 60 a 64"
"Motociclista","Muerte","Desconocido","Hombre","Motocicleta",2023,"Puntarenas","Puntarenas","Cóbano","1.Domingo","A. Enero","Desconocida"
"Conductor","Muerte","65","Mujer","Otros",2023,"Guanacaste","Nandayure","Bejuco","6.Viernes","I. Setiembre","De 65 a 69"
"Motociclista","Muerte","26","Hombre","Motocicleta",2023,"Guanacaste","Nicoya","Nicoya","3.Martes","I. Setiembre","De 25 a 29"
"Pasajero moto","Muerte","23","Hombre","Motocicleta",2023,"Guanacaste","Nicoya","Nicoya","3.Martes","I. Setiembre","De 20 a 24"
"Motociclista","Muerte","62","Hombre","Motocicleta",2023,"Guanacaste","Hojancha","Puerto Carrillo","2.Lunes","A. Enero","De 60 a 64"
"Motociclista","Muerte","20","Hombre","Motocicleta",2023,"Puntarenas","Puntarenas","Cóbano","2.Lunes","L. Diciembre","De 20 a 24"
"Pasajero carro","Muerte","59","Mujer","Automóvil",2023,"Puntarenas","Parrita","Parrita","1.Domingo","A. Enero","De 55 a 59"
"Conductor","Muerte","29","Mujer","Automóvil",2023,"Puntarenas","Quepos","Quepos","3.Martes","G. Julio","De 25 a 29"
"Peatón","Muerte","Desconocido","Hombre","No aplica",2023,"Puntarenas","Garabito","Jacó","2.Lunes","J. Octubre","Desconocida"
"Pasajero carro","Muerte","39","Mujer","Automóvil",2023,"San José","Vázquez de Coronado","Dulce Nombre de Jesús","4.Miércoles","F. Junio","De 35 a 39"
"Conductor","Muerte","89","Hombre","Automóvil",2023,"Heredia","San Isidro","San José","1.Domingo","F. Junio","75 y más"
"Motociclista","Muerte","31","Hombre","Motocicleta",2023,"Puntarenas","Coto Brus","Aguabuena","1.Domingo","A. Enero","De 30 a 34"
"Motociclista","Muerte","46","Hombre","Motocicleta",2023,"Limón","Limón","Valle la Estrella","2.Lunes","C. Marzo","De 45 a 49"
"Ciclista","Muerte","Desconocido","Desconocido","Bicicleta",2023,"Limón","Limón","Río Blanco","2.Lunes","F. Junio","Desconocida"
"Motociclista","Muerte","19","Hombre","Motocicleta",2023,"Limón","Matina","Carrandi","2.Lunes","J. Octubre","De 15 a 19"
"Pasajero moto","Muerte","21","Hombre","Motocicleta",2023,"Limón","Matina","Carrandi","2.Lunes","J. Octubre","De 20 a 24"
"Conductor","Muerte","47","Hombre","Pick up",2023,"Limón","Talamanca","Cahuita","2.Lunes","J. Octubre","De 45 a 49"
"Ciclista","Muerte","27","Hombre","Bicicleta",2023,"Limón","Matina","Batán","1.Domingo","B. Febrero","De 25 a 29"
"Conductor","Muerte","50","Hombre","Rural",2023,"Heredia","Belén","San Antonio","4.Miércoles","G. Julio","De 50 a 54"
"Pasajero moto","Muerte","54","Hombre","Motocicleta",2023,"Puntarenas","Buenos Aires","Buenos Aires","2.Lunes","J. Octubre","De 50 a 54"
"Conductor","Muerte","22","Mujer","Desconocido",2023,"Limón","Talamanca","Bratsi","7.Sábado","H. Agosto","De 20 a 24"
"Conductor","Muerte","74","Hombre","Desconocido",2023,"Limón","Matina","Matina","4.Miércoles","J. Octubre","De 70 a 74"
"Ciclista","Muerte","25","Hombre","Bicicleta",2023,"Puntarenas","Corredores","Corredor","7.Sábado","F. Junio","De 25 a 29"
"Peatón","Muerte","Desconocido","Hombre","No aplica",2023,"Alajuela","Río Cuarto","Río Cuarto","1.Domingo","D. Abril","Desconocida"
"Ciclista","Muerte","54","Hombre","Bicicleta",2023,"Puntarenas","Golfito","Guaycará","7.Sábado","G. Julio","De 50 a 54"
"Pasajero carro","Muerte","28","Desconocido","Automóvil",2023,"Guanacaste","Santa Cruz","Cabo Velas","5.Jueves","E. Mayo","De 25 a 29"
"Motociclista","Muerte","34","Hombre","Motocicleta",2023,"Guanacaste","Santa Cruz","Tempate","3.Martes","J. Octubre","De 30 a 34"
"Pasajero carro","Muerte","63","Hombre","Camión",2023,"Guanacaste","Cañas","Cañas","4.Miércoles","C. Marzo","De 60 a 64"
"Pasajero carro","Muerte","24","Mujer","Automóvil",2023,"Guanacaste","Cañas","Cañas","1.Domingo","D. Abril","De 20 a 24"
"Motociclista","Muerte","60","Hombre","Motocicleta",2023,"Guanacaste","Cañas","Porozal","1.Domingo","J. Octubre","De 60 a 64"
"Ciclista","Muerte","5","Hombre","Bicicleta",2023,"Limón","Guácimo","Guácimo","2.Lunes","A. Enero","De 05 a 09"
"Pasajero moto","Muerte","19","Hombre","Motocicleta",2023,"Limón","Guácimo","Daucarí","1.Domingo","J. Octubre","De 15 a 19"
"Motociclista","Muerte","34","Hombre","Motocicleta",2023,"Guanacaste","Liberia","Liberia","6.Viernes","K. Noviembre","De 30 a 34"
"Conductor","Muerte","34","Hombre","Desconocido",2023,"Puntarenas","Puntarenas","Barranca","4.Miércoles","F. Junio","De 30 a 34"
"Motociclista","Muerte","58","Hombre","Motocicleta",2023,"Puntarenas","Quepos","Savegre","1.Domingo","C. Marzo","De 55 a 59"
"Motociclista","Muerte","26","Hombre","Motocicleta",2023,"Puntarenas","Quepos","Naranjito","2.Lunes","D. Abril","De 25 a 29"
"Motociclista","Muerte","64","Hombre","Motocicleta",2023,"Puntarenas","Quepos","Naranjito","2.Lunes","D. Abril","De 60 a 64"
"Motociclista","Muerte","58","Hombre","Motocicleta",2023,"Puntarenas","Parrita","Parrita","7.Sábado","G. Julio","De 55 a 59"
"Motociclista","Muerte","47","Hombre","Motocicleta",2023,"Puntarenas","Parrita","Parrita","2.Lunes","J. Octubre","De 45 a 49"
"Motociclista","Muerte","32","Hombre","Motocicleta",2023,"Alajuela","San Ramón","San Rafael","2.Lunes","E. Mayo","De 30 a 34"
"Pasajero carro","Muerte","Desconocido","Hombre","Pick up",2023,"Alajuela","San Ramón","San Rafael","7.Sábado","I. Setiembre","Desconocida"
"Peatón","Muerte","36","Hombre","No aplica",2023,"Puntarenas","Esparza","Caldera","3.Martes","A. Enero","De 35 a 39"
"Pasajero carro","Muerte","40","Mujer","Automóvil",2023,"Puntarenas","Esparza","Caldera","1.Domingo","B. Febrero","De 40 a 44"
"Conductor","Muerte","44","Hombre","Automóvil",2023,"Puntarenas","Esparza","Caldera","7.Sábado","L. Diciembre","De 40 a 44"
"Pasajero carro","Muerte","37","Hombre","Automóvil",2023,"Puntarenas","Esparza","Caldera","7.Sábado","L. Diciembre","De 35 a 39"
"Pasajero carro","Muerte","47","Hombre","Pick up",2023,"Guanacaste","Santa Cruz","Veintisiete de Abril","3.Martes","A. Enero","De 45 a 49"
"Conductor","Muerte","23","Hombre","Automóvil",2023,"Guanacaste","Santa Cruz","Tempate","2.Lunes","C. Marzo","De 20 a 24"
"Motociclista","Muerte","22","Hombre","Motocicleta",2023,"Puntarenas","Garabito","Jacó","6.Viernes","J. Octubre","De 20 a 24"
"Peatón","Muerte","64","Hombre","No aplica",2023,"San José","Tibás","San Juan","4.Miércoles","J. Octubre","De 60 a 64"
"Pasajero carro","Muerte","31","Hombre","Automóvil",2023,"Guanacaste","Santa Cruz","Tempate","3.Martes","K. Noviembre","De 30 a 34"
"Peatón","Muerte","Desconocido","Hombre","No aplica",2023,"San José","San José","Uruca","3.Martes","B. Febrero","Desconocida"
"Motociclista","Muerte","25","Hombre","Motocicleta",2023,"Puntarenas","Golfito","Guaycará","3.Martes","H. Agosto","De 25 a 29"
"Pasajero moto","Muerte","Desconocido","Mujer","Motocicleta",2023,"Puntarenas","Golfito","Pavón","1.Domingo","J. Octubre","Desconocida"
"Motociclista","Muerte","22","Hombre","Motocicleta",2023,"Puntarenas","Golfito","Guaycará","6.Viernes","L. Diciembre","De 20 a 24"
"Motociclista","Muerte","29","Hombre","Motocicleta",2023,"Puntarenas","Corredores","La Cuesta","7.Sábado","L. Diciembre","De 25 a 29"
"Ciclista","Muerte","34","Hombre","Bicicleta",2023,"Alajuela","Alajuela","San Isidro","6.Viernes","D. Abril","De 30 a 34"
"Pasajero carro","Muerte","9","Hombre","Pick up",2023,"Alajuela","Guatuso","San Rafael","7.Sábado","E. Mayo","De 05 a 09"
"Motociclista","Muerte","51","Hombre","Motocicleta",2023,"San José","Aserrí","Aserrí","1.Domingo","F. Junio","De 50 a 54"
"Motociclista","Muerte","27","Hombre","Motocicleta",2023,"Alajuela","Guatuso","Katira","1.Domingo","A. Enero","De 25 a 29"
"Motociclista","Muerte","30","Hombre","Motocicleta",2023,"Alajuela","Upala","San José o Pizote","6.Viernes","D. Abril","De 30 a 34"
"Peatón","Muerte","57","Mujer","No aplica",2023,"Alajuela","Upala","San José o Pizote","4.Miércoles","E. Mayo","De 55 a 59"
"Motociclista","Muerte","52","Desconocido","Motocicleta",2023,"Alajuela","Upala","Delicias","4.Miércoles","L. Diciembre","De 50 a 54"
"Motociclista","Muerte","22","Hombre","Motocicleta",2023,"Cartago","El Guarco","El Tejar","7.Sábado","I. Setiembre","De 20 a 24"
"Conductor","Muerte","21","Hombre","Desconocido",2023,"Alajuela","San Carlos","Pocosol","1.Domingo","E. Mayo","De 20 a 24"
"Pasajero carro","Muerte","Desconocido","Hombre","Pick up",2023,"Alajuela","Los Chiles","Los Chiles","4.Miércoles","G. Julio","Desconocida"
"Pasajero carro","Muerte","Desconocido","Hombre","Pick up",2023,"Alajuela","Los Chiles","Los Chiles","4.Miércoles","G. Julio","Desconocida"
"Pasajero carro","Muerte","Desconocido","Mujer","Pick up",2023,"Alajuela","Los Chiles","Los Chiles","4.Miércoles","G. Julio","Desconocida"
"Motociclista","Muerte","56","Hombre","Motocicleta",2023,"Alajuela","Los Chiles","El Amparo","6.Viernes","I. Setiembre","De 55 a 59"
"Conductor","Muerte","39","Hombre","Vagoneta",2023,"Limón","Siquirres","El Cairo","4.Miércoles","E. Mayo","De 35 a 39"
"Conductor","Muerte","73","Hombre","Automóvil",2023,"Alajuela","Grecia","San Isidro","1.Domingo","H. Agosto","De 70 a 74"
"Pasajero carro","Muerte","Desconocido","Hombre","Automóvil",2023,"Alajuela","Grecia","San Isidro","1.Domingo","H. Agosto","Desconocida"
"Peatón","Muerte","69","Hombre","No aplica",2023,"Alajuela","Valverde Vega","Sarchí Norte","2.Lunes","K. Noviembre","De 65 a 69"
"Peatón","Muerte","77","Hombre","No aplica",2023,"Alajuela","Palmares","Buenos Aires","1.Domingo","L. Diciembre","75 y más"
"Peatón","Muerte","46","Hombre","No aplica",2023,"Alajuela","Alajuela","San Antonio","6.Viernes","I. Setiembre","De 45 a 49"
"Conductor","Muerte","42","Hombre","Automóvil",2023,"Alajuela","Alajuela","Garita","2.Lunes","B. Febrero","De 40 a 44"
"Motociclista","Muerte","35","Hombre","Motocicleta",2023,"Alajuela","San Ramón","San Rafael","6.Viernes","L. Diciembre","De 35 a 39"
"Pasajero carro","Muerte","27","Hombre","Pick up",2023,"Alajuela","Grecia","Puente de Piedra","3.Martes","H. Agosto","De 25 a 29"
"Conductor","Muerte","59","Hombre","Vagoneta",2023,"Cartago","Cartago","Llano Grande","2.Lunes","F. Junio","De 55 a 59"
"Conductor","Muerte","40","Hombre","Automóvil",2023,"San José","Pérez Zeledón","San Pedro","6.Viernes","E. Mayo","De 40 a 44"
"Motociclista","Muerte","50","Hombre","Motocicleta",2023,"San José","Pérez Zeledón","San Pedro","2.Lunes","F. Junio","De 50 a 54"
"Pasajero moto","Muerte","Desconocido","Hombre","Motocicleta",2023,"Guanacaste","Santa Cruz","Cuajiniquil","2.Lunes","B. Febrero","Desconocida"
"Motociclista","Muerte","28","Hombre","Motocicleta",2023,"Guanacaste","Nicoya","Quebrada Honda","6.Viernes","C. Marzo","De 25 a 29"
"Motociclista","Muerte","39","Hombre","Motocicleta",2023,"Guanacaste","Santa Cruz","Veintisiete de Abril","2.Lunes","C. Marzo","De 35 a 39"
"Ciclista","Muerte","45","Hombre","Bicicleta",2023,"Guanacaste","Santa Cruz","Tamarindo","7.Sábado","D. Abril","De 45 a 49"
"Conductor","Muerte","68","Hombre","Automóvil",2023,"Guanacaste","Santa Cruz","Santa Cruz","5.Jueves","D. Abril","De 65 a 69"
"Motociclista","Muerte","25","Hombre","Motocicleta",2023,"Guanacaste","Santa Cruz","Veintisiete de Abril","2.Lunes","G. Julio","De 25 a 29"
"Motociclista","Muerte","19","Hombre","Motocicleta",2023,"Guanacaste","Santa Cruz","Tamarindo","6.Viernes","H. Agosto","De 15 a 19"
"Motociclista","Muerte","38","Hombre","Motocicleta",2023,"Guanacaste","Santa Cruz","Tamarindo","3.Martes","I. Setiembre","De 35 a 39"
"Pasajero moto","Muerte","24","Mujer","Motocicleta",2023,"Limón","Guácimo","Guácimo","4.Miércoles","L. Diciembre","De 20 a 24"
"Peatón","Muerte","35","Mujer","No aplica",2023,"Guanacaste","Nicoya","Nicoya","5.Jueves","A. Enero","De 35 a 39"
"Motociclista","Muerte","Desconocido","Desconocido","Motocicleta",2023,"Alajuela","Río Cuarto","Santa Isabel","2.Lunes","E. Mayo","Desconocida"
"Motociclista","Muerte","47","Hombre","Motocicleta",2023,"Alajuela","Río Cuarto","Santa Isabel","2.Lunes","E. Mayo","De 45 a 49"
"Motociclista","Muerte","36","Hombre","Motocicleta",2023,"Alajuela","Río Cuarto","Santa Rita","6.Viernes","D. Abril","De 35 a 39"
"Motociclista","Muerte","34","Hombre","Motocicleta",2023,"San José","Mora","Quitirrisi","6.Viernes","E. Mayo","De 30 a 34"
"Motociclista","Muerte","60","Hombre","Motocicleta",2023,"San José","Mora","Quitirrisi","6.Viernes","E. Mayo","De 60 a 64"
"Peatón","Muerte","Desconocido","Desconocido","No aplica",2023,"San José","San José","San Sebastián","7.Sábado","G. Julio","Desconocida"
"Motociclista","Muerte","22","Hombre","Motocicleta",2023,"San José","San José","Hatillo","2.Lunes","H. Agosto","De 20 a 24"
"Motociclista","Muerte","46","Hombre","Motocicleta",2023,"Puntarenas","Puntarenas","Lepanto","1.Domingo","A. Enero","De 45 a 49"
"Conductor","Muerte","26","Hombre","Automóvil",2023,"Puntarenas","Puntarenas","Lepanto","1.Domingo","B. Febrero","De 25 a 29"
"Motociclista","Muerte","Desconocido","Desconocido","Motocicleta",2023,"Guanacaste","Nicoya","Nosara","7.Sábado","C. Marzo","Desconocida"
"Motociclista","Muerte","57","Hombre","Motocicleta",2023,"Guanacaste","Nicoya","Nosara","1.Domingo","E. Mayo","De 55 a 59"
"Conductor","Muerte","Desconocido","Desconocido","Taxi",2023,"Guanacaste","Nandayure","Zapotal","1.Domingo","D. Abril","Desconocida"
"Conductor","Muerte","21","Hombre","Desconocido",2023,"Limón","Talamanca","Bratsi","7.Sábado","L. Diciembre","De 20 a 24"
