"Rol","Tipo de lesión","Edad","Sexo","Vehiculo en  el que viajaba","Año","Provincia","Cantón","Distrito","Día","Mes","Edad quinquenal"
"Peatón","Muerte","Desconocido","Hombre","No aplica",2021,"Alajuela","San Carlos","Pital","1.Domingo","G. Julio","Desconocida"
"Peatón","Muerte","43","Hombre","No aplica",2021,"Alajuela","San Carlos","La Palmera","1.Domingo","K. Noviembre","De 40 a 44"
"Conductor","Muerte","49","Hombre","Camión",2021,"Alajuela","San Carlos","Aguas Zarcas","3.Martes","L. Diciembre","De 45 a 49"
"Motociclista","Muerte","42","Hombre","Motocicleta",2021,"Alajuela","Alajuela","San Antonio","6.Viernes","D. Abril","De 40 a 44"
"Conductor","Muerte","39","Hombre","Cabezal sin remolque",2021,"Alajuela","Upala","San José o Pizote","6.Viernes","B. Febrero","De 35 a 39"
"Conductor","Muerte","26","Hombre","Desconocido",2021,"Alajuela","Upala","Yolillal","3.Martes","F. Junio","De 25 a 29"
"Peatón","Muerte","55","Hombre","No aplica",2021,"Alajuela","Upala","Upala","3.Martes","K. Noviembre","De 55 a 59"
"Motociclista","Muerte","27","Hombre","Motocicleta",2021,"Alajuela","San Carlos","Cutris","7.Sábado","D. Abril","De 25 a 29"
"Motociclista","Muerte","21","Hombre","Motocicleta",2021,"Alajuela","San Carlos","Pocosol","1.Domingo","E. Mayo","De 20 a 24"
"Motociclista","Muerte","35","Hombre","Motocicleta",2021,"Alajuela","San Carlos","Pocosol","5.Jueves","F. Junio","De 35 a 39"
"Motociclista","Muerte","52","Hombre","Motocicleta",2021,"Alajuela","San Carlos","Cutris","6.Viernes","G. Julio","De 50 a 54"
"Peatón","Muerte","58","Hombre","No aplica",2021,"Alajuela","Los Chiles","Los Chiles","2.Lunes","I. Setiembre","De 55 a 59"
"Motociclista","Muerte","21","Hombre","Motocicleta",2021,"Alajuela","San Carlos","Pital","7.Sábado","E. Mayo","De 20 a 24"
"Motociclista","Muerte","25","Hombre","Motocicleta",2021,"Alajuela","San Carlos","Pital","7.Sábado","E. Mayo","De 25 a 29"
"Ciclista","Muerte","19","Hombre","Bicicleta",2021,"Alajuela","San Carlos","La Palmera","2.Lunes","L. Diciembre","De 15 a 19"
"Ciclista","Muerte","72","Hombre","Bicicleta",2021,"Puntarenas","Osa","Piedras Blancas","2.Lunes","C. Marzo","De 70 a 74"
"Pasajero carro","Muerte","31","Hombre","Automóvil",2021,"Puntarenas","Osa","Puerto Cortés","1.Domingo","I. Setiembre","De 30 a 34"
"Conductor","Muerte","26","Hombre","Desconocido",2021,"Limón","Talamanca","Cahuita","1.Domingo","K. Noviembre","De 25 a 29"
"Pasajero bus o microbús","Muerte","44","Mujer","Autobús",2021,"Limón","Limón","Valle la Estrella","7.Sábado","L. Diciembre","De 40 a 44"
"Motociclista","Muerte","53","Hombre","Motocicleta",2021,"Heredia","San Pablo","Rincón de Sabanilla","4.Miércoles","J. Octubre","De 50 a 54"
"Motociclista","Muerte","49","Hombre","Motocicleta",2021,"Alajuela","Los Chiles","El Amparo","7.Sábado","A. Enero","De 45 a 49"
"Conductor","Muerte","48","Hombre","Automóvil",2021,"Alajuela","Los Chiles","El Amparo","1.Domingo","C. Marzo","De 45 a 49"
"Motociclista","Muerte","22","Hombre","Motocicleta",2021,"Guanacaste","La Cruz","La Cruz","5.Jueves","F. Junio","De 20 a 24"
"Ciclista","Muerte","11","Hombre","Bicicleta",2021,"Puntarenas","Osa","Palmar","7.Sábado","L. Diciembre","De 10 a 14"
"Pasajero carro","Muerte","34","Mujer","Automóvil",2021,"San José","Vázquez de Coronado","Dulce Nombre de Jesús","1.Domingo","J. Octubre","De 30 a 34"
"Pasajero carro","Muerte","Desconocido","Hombre","Pick up",2021,"Limón","Pococí","Guápiles","3.Martes","H. Agosto","Desconocida"
"Peatón","Muerte","42","Hombre","No aplica",2021,"Alajuela","Orotina","La Ceiba","2.Lunes","C. Marzo","De 40 a 44"
"Pasajero carro","Muerte","43","Mujer","Pick up",2021,"Limón","Siquirres","Pacuarito","1.Domingo","B. Febrero","De 40 a 44"
"Motociclista","Muerte","53","Hombre","Motocicleta",2021,"Puntarenas","Puntarenas","Monte Verde","1.Domingo","B. Febrero","De 50 a 54"
"Ciclista","Muerte","33","Hombre","Bicicleta",2021,"Puntarenas","Esparza","Caldera","2.Lunes","J. Octubre","De 30 a 34"
"Conductor","Muerte","35","Hombre","Rural",2021,"San José","San José","Uruca","1.Domingo","G. Julio","De 35 a 39"
"Motociclista","Muerte","20","Hombre","Motocicleta",2021,"San José","Curridabat","Curridabat","7.Sábado","H. Agosto","De 20 a 24"
"Pasajero carro","Muerte","23","Hombre","Rural",2021,"Heredia","Sarapiquí","Las Horquetas","4.Miércoles","F. Junio","De 20 a 24"
"Motociclista","Muerte","40","Hombre","Motocicleta",2021,"Heredia","Sarapiquí","La Virgen","1.Domingo","I. Setiembre","De 40 a 44"
"Conductor","Muerte","36","Hombre","Pick up",2021,"Limón","Pococí","Guápiles","7.Sábado","D. Abril","De 35 a 39"
"Pasajero carro","Muerte","61","Mujer","Automóvil",2021,"Limón","Pococí","Roxana","1.Domingo","L. Diciembre","De 60 a 64"
"Motociclista","Muerte","43","Hombre","Motocicleta",2021,"Limón","Matina","Carrandi","7.Sábado","K. Noviembre","De 40 a 44"
"Conductor","Muerte","41","Hombre","Microbús",2021,"Alajuela","Upala","Bijagua","2.Lunes","A. Enero","De 40 a 44"
"Pasajero bus o microbús","Muerte","Desconocido","Desconocido","Microbús",2021,"Alajuela","Upala","Bijagua","2.Lunes","A. Enero","Desconocida"
"Motociclista","Muerte","43","Hombre","Motocicleta",2021,"Alajuela","Upala","San José o Pizote","4.Miércoles","B. Febrero","De 40 a 44"
"Motociclista","Muerte","22","Hombre","Motocicleta",2021,"Alajuela","San Carlos","Florencia","1.Domingo","D. Abril","De 20 a 24"
"Pasajero carro","Muerte","80","Hombre","Automóvil",2021,"Alajuela","Upala","Yolillal","5.Jueves","F. Junio","75 y más"
"Motociclista","Muerte","27","Hombre","Motocicleta",2021,"Alajuela","Upala","Delicias","1.Domingo","J. Octubre","De 25 a 29"
"Motociclista","Muerte","27","Hombre","Motocicleta",2021,"Puntarenas","Buenos Aires","Biolley","1.Domingo","K. Noviembre","De 25 a 29"
"Conductor","Muerte","27","Hombre","Automóvil",2021,"Guanacaste","La Cruz","La Cruz","3.Martes","C. Marzo","De 25 a 29"
"Conductor","Muerte","29","Hombre","Desconocido",2021,"Guanacaste","Carrillo","Palmira","7.Sábado","D. Abril","De 25 a 29"
"Motociclista","Muerte","16","Hombre","Motocicleta",2021,"Puntarenas","Buenos Aires","Buenos Aires","2.Lunes","D. Abril","De 15 a 19"
"Motociclista","Muerte","14","Hombre","Motocicleta",2021,"Guanacaste","Nicoya","Nosara","4.Miércoles","B. Febrero","De 10 a 14"
"Motociclista","Muerte","23","Hombre","Motocicleta",2021,"Guanacaste","Nicoya","Mansión","1.Domingo","H. Agosto","De 20 a 24"
"Motociclista","Muerte","19","Hombre","Motocicleta",2021,"Guanacaste","Nicoya","Mansión","6.Viernes","L. Diciembre","De 15 a 19"
"Conductor","Muerte","24","Hombre","Automóvil",2021,"Alajuela","Atenas","Jesús","7.Sábado","A. Enero","De 20 a 24"
"Conductor","Muerte","34","Hombre","Pick up",2021,"Cartago","Cartago","Corralillo","1.Domingo","A. Enero","De 30 a 34"
"Pasajero carro","Muerte","43","Mujer","Pick up",2021,"Cartago","Cartago","Corralillo","1.Domingo","A. Enero","De 40 a 44"
"Motociclista","Muerte","Desconocido","Hombre","Motocicleta",2021,"Guanacaste","Cañas","Cañas","4.Miércoles","F. Junio","Desconocida"
"Motociclista","Muerte","25","Hombre","Motocicleta",2021,"Guanacaste","Abangares","Las Juntas","7.Sábado","I. Setiembre","De 25 a 29"
"Motociclista","Muerte","26","Hombre","Motocicleta",2021,"San José","Moravia","San Jerónimo","1.Domingo","D. Abril","De 25 a 29"
"Peatón","Muerte","67","Mujer","No aplica",2021,"San José","San José","Catedral","3.Martes","L. Diciembre","De 65 a 69"
"Peatón","Muerte","41","Hombre","No aplica",2021,"Heredia","San Isidro","Concepción","5.Jueves","D. Abril","De 40 a 44"
"Motociclista","Muerte","23","Hombre","Motocicleta",2021,"San José","San José","Zapote","7.Sábado","B. Febrero","De 20 a 24"
"Peatón","Muerte","Desconocido","Mujer","No aplica",2021,"San José","San José","Catedral","7.Sábado","L. Diciembre","Desconocida"
"Motociclista","Muerte","24","Hombre","Motocicleta",2021,"Heredia","Heredia","Ulloa","6.Viernes","G. Julio","De 20 a 24"
"Peatón","Muerte","Desconocido","Hombre","No aplica",2021,"San José","San José","Hospital","5.Jueves","E. Mayo","Desconocida"
"Motociclista","Muerte","29","Mujer","Motocicleta",2021,"San José","San José","Hatillo","2.Lunes","J. Octubre","De 25 a 29"
"Motociclista","Muerte","23","Hombre","Motocicleta",2021,"San José","San José","Hospital","7.Sábado","L. Diciembre","De 20 a 24"
"Conductor","Muerte","36","Hombre","Desconocido",2021,"San José","Aserrí","Aserrí","7.Sábado","A. Enero","De 35 a 39"
"Peatón","Muerte","55","Hombre","No aplica",2021,"San José","Santa Ana","Uruca","2.Lunes","E. Mayo","De 55 a 59"
"Conductor","Muerte","55","Hombre","Automóvil",2021,"San José","San José","Carmen","1.Domingo","I. Setiembre","De 55 a 59"
"Motociclista","Muerte","19","Hombre","Motocicleta",2021,"San José","Moravia","San Vicente","1.Domingo","L. Diciembre","De 15 a 19"
"Motociclista","Muerte","34","Hombre","Motocicleta",2021,"Cartago","La Unión","San Juan","3.Martes","A. Enero","De 30 a 34"
"Pasajero moto","Muerte","23","Mujer","Motocicleta",2021,"Cartago","La Unión","Río Azul","6.Viernes","F. Junio","De 20 a 24"
"Peatón","Muerte","Desconocido","Hombre","No aplica",2021,"San José","Santa Ana","Pozos","1.Domingo","F. Junio","Desconocida"
"Pasajero carro","Muerte","38","Hombre","Automóvil",2021,"San José","Escazú","San Antonio","1.Domingo","B. Febrero","De 35 a 39"
"Peatón","Muerte","45","Mujer","No aplica",2021,"San José","Alajuelita","Concepción","6.Viernes","J. Octubre","De 45 a 49"
"Peatón","Muerte","Desconocido","Hombre","No aplica",2021,"San José","San José","San Sebastián","3.Martes","D. Abril","Desconocida"
"Peatón","Muerte","75","Mujer","No aplica",2021,"San José","San José","San Sebastián","6.Viernes","A. Enero","75 y más"
"Motociclista","Muerte","25","Hombre","Motocicleta",2021,"Alajuela","San Carlos","Venecia","1.Domingo","B. Febrero","De 25 a 29"
"Motociclista","Muerte","22","Hombre","Motocicleta",2021,"Alajuela","Naranjo","Naranjo","5.Jueves","J. Octubre","De 20 a 24"
"Peatón","Muerte","31","Hombre","No aplica",2021,"Alajuela","Orotina","Orotina","5.Jueves","C. Marzo","De 30 a 34"
"Motociclista","Muerte","36","Hombre","Motocicleta",2021,"Alajuela","Orotina","Orotina","2.Lunes","C. Marzo","De 35 a 39"
"Pasajero carro","Muerte","28","Hombre","Automóvil",2021,"Alajuela","Orotina","La Ceiba","2.Lunes","J. Octubre","De 25 a 29"
"Conductor","Muerte","28","Hombre","Desconocido",2021,"Guanacaste","Cañas","Cañas","6.Viernes","A. Enero","De 25 a 29"
"Desconocido","Muerte","34","Hombre","Motocicleta",2021,"Puntarenas","Puntarenas","Pitahaya","3.Martes","H. Agosto","De 30 a 34"
"Desconocido","Muerte","38","Hombre","Motocicleta",2021,"Puntarenas","Puntarenas","Pitahaya","3.Martes","H. Agosto","De 35 a 39"
"Motociclista","Muerte","62","Hombre","Motocicleta",2021,"Puntarenas","Puntarenas","Lepanto","4.Miércoles","D. Abril","De 60 a 64"
"Conductor","Muerte","36","Hombre","Automóvil",2021,"Alajuela","San Ramón","San Juan","1.Domingo","E. Mayo","De 35 a 39"
"Motociclista","Muerte","29","Hombre","Motocicleta",2021,"Puntarenas","Quepos","Savegre","4.Miércoles","A. Enero","De 25 a 29"
"Conductor","Muerte","24","Hombre","Automóvil",2021,"Puntarenas","Garabito","Jacó","6.Viernes","B. Febrero","De 20 a 24"
"Pasajero carro","Muerte","23","Mujer","Automóvil",2021,"Puntarenas","Garabito","Jacó","6.Viernes","B. Febrero","De 20 a 24"
"Motociclista","Muerte","44","Hombre","Motocicleta",2021,"Puntarenas","Quepos","Quepos","4.Miércoles","J. Octubre","De 40 a 44"
"Peatón","Muerte","52","Hombre","No aplica",2021,"Puntarenas","Garabito","Jacó","5.Jueves","L. Diciembre","De 50 a 54"
"Peatón","Muerte","48","Mujer","No aplica",2021,"San José","Pérez Zeledón","San Pedro","7.Sábado","E. Mayo","De 45 a 49"
"Motociclista","Muerte","33","Hombre","Motocicleta",2021,"Limón","Talamanca","Bratsi","7.Sábado","D. Abril","De 30 a 34"
"Motociclista","Muerte","40","Hombre","Motocicleta",2021,"Limón","Limón","Limón","5.Jueves","D. Abril","De 40 a 44"
"Ciclista","Muerte","28","Hombre","Bicicleta",2021,"Limón","Talamanca","Cahuita","6.Viernes","G. Julio","De 25 a 29"
"Motociclista","Muerte","19","Hombre","Motocicleta",2021,"Limón","Limón","Limón","7.Sábado","G. Julio","De 15 a 19"
"Peatón","Muerte","40","Mujer","No aplica",2021,"Limón","Matina","Matina","4.Miércoles","L. Diciembre","De 40 a 44"
"Motociclista","Muerte","27","Hombre","Motocicleta",2021,"Limón","Siquirres","Germania","5.Jueves","L. Diciembre","De 25 a 29"
"Motociclista","Muerte","19","Hombre","Motocicleta",2021,"Limón","Limón","Río Blanco","2.Lunes","L. Diciembre","De 15 a 19"
"Ciclista","Muerte","Desconocido","Hombre","Bicicleta",2021,"Alajuela","Orotina","Hacienda Vieja","5.Jueves","A. Enero","Desconocida"
"Conductor","Muerte","73","Hombre","Pick up",2021,"San José","Santa Ana","Brasil","4.Miércoles","C. Marzo","De 70 a 74"
"Conductor","Muerte","Desconocido","Hombre","Desconocido",2021,"Limón","Talamanca","Cahuita","7.Sábado","C. Marzo","Desconocida"
"Motociclista","Muerte","24","Hombre","Motocicleta",2021,"Limón","Talamanca","Cahuita","7.Sábado","J. Octubre","De 20 a 24"
"Peatón","Muerte","Desconocido","Hombre","No aplica",2021,"Limón","Matina","Carrandi","6.Viernes","L. Diciembre","Desconocida"
"Conductor","Muerte","20","Hombre","Automóvil",2021,"Puntarenas","Golfito","Guaycará","6.Viernes","B. Febrero","De 20 a 24"
"Motociclista","Muerte","25","Mujer","Motocicleta",2021,"Puntarenas","Golfito","Guaycará","1.Domingo","J. Octubre","De 25 a 29"
"Peatón","Muerte","68","Hombre","No aplica",2021,"Puntarenas","Golfito","Guaycará","7.Sábado","J. Octubre","De 65 a 69"
"Peatón","Muerte","63","Hombre","No aplica",2021,"Guanacaste","Abangares","Las Juntas","5.Jueves","C. Marzo","De 60 a 64"
"Motociclista","Muerte","57","Hombre","Motocicleta",2021,"Guanacaste","Cañas","San Miguel","7.Sábado","E. Mayo","De 55 a 59"
"Conductor","Muerte","66","Hombre","Pick up",2021,"Guanacaste","Bagaces","Bagaces","2.Lunes","F. Junio","De 65 a 69"
"Motociclista","Muerte","23","Mujer","Motocicleta",2021,"Limón","Pococí","Jiménez","6.Viernes","A. Enero","De 20 a 24"
"Conductor","Muerte","Desconocido","Hombre","Desconocido",2021,"Limón","Guácimo","Guácimo","6.Viernes","B. Febrero","Desconocida"
"Ciclista","Muerte","43","Hombre","Bicicleta",2021,"Limón","Pococí","Rita","4.Miércoles","B. Febrero","De 40 a 44"
"Peatón","Muerte","23","Mujer","No aplica",2021,"Limón","Pococí","Rita","7.Sábado","D. Abril","De 20 a 24"
"Conductor","Muerte","35","Hombre","Desconocido",2021,"Limón","Pococí","Cariari","2.Lunes","E. Mayo","De 35 a 39"
"Motociclista","Muerte","28","Hombre","Motocicleta",2021,"Limón","Pococí","Cariari","2.Lunes","E. Mayo","De 25 a 29"
"Motociclista","Muerte","47","Hombre","Motocicleta",2021,"Limón","Pococí","Cariari","5.Jueves","I. Setiembre","De 45 a 49"
"Motociclista","Muerte","Desconocido","Hombre","Motocicleta",2021,"Limón","Pococí","Roxana","6.Viernes","L. Diciembre","Desconocida"
"Conductor","Muerte","63","Hombre","Pick up",2021,"San José","Puriscal","Mercedes Sur","5.Jueves","H. Agosto","De 60 a 64"
"Ciclista","Muerte","69","Hombre","Bicicleta",2021,"Puntarenas","Puntarenas","El Roble","3.Martes","J. Octubre","De 65 a 69"
"Motociclista","Muerte","25","Hombre","Motocicleta",2021,"Puntarenas","Puntarenas","Cóbano","7.Sábado","G. Julio","De 25 a 29"
"Conductor","Muerte","51","Hombre","Automóvil",2021,"San José","Puriscal","Santiago","6.Viernes","A. Enero","De 50 a 54"
"Conductor","Muerte","17","Hombre","Pick up",2021,"Puntarenas","Puntarenas","Cóbano","1.Domingo","F. Junio","De 15 a 19"
"Conductor","Muerte","29","Hombre","Desconocido",2021,"Puntarenas","Puntarenas","Paquera","5.Jueves","K. Noviembre","De 25 a 29"
"Ciclista","Muerte","42","Hombre","Bicicleta",2021,"Alajuela","Alajuela","San Antonio","3.Martes","G. Julio","De 40 a 44"
"Motociclista","Muerte","24","Hombre","Motocicleta",2021,"Alajuela","Alajuela","San Antonio","3.Martes","G. Julio","De 20 a 24"
"Ciclista","Muerte","57","Hombre","Bicicleta",2021,"Guanacaste","Liberia","Liberia","1.Domingo","F. Junio","De 55 a 59"
"Motociclista","Muerte","21","Hombre","Motocicleta",2021,"Puntarenas","Golfito","Puerto Jiménez","1.Domingo","F. Junio","De 20 a 24"
"Motociclista","Muerte","36","Hombre","Motocicleta",2021,"Alajuela","Alajuela","Tambor","6.Viernes","H. Agosto","De 35 a 39"
"Motociclista","Muerte","34","Hombre","Motocicleta",2021,"San José","Acosta","San Ignacio","6.Viernes","L. Diciembre","De 30 a 34"
"Motociclista","Muerte","Desconocido","Hombre","Motocicleta",2021,"Alajuela","Alajuela","Guácima","7.Sábado","E. Mayo","Desconocida"
"Motociclista","Muerte","28","Hombre","Motocicleta",2021,"Alajuela","Alajuela","San Isidro","1.Domingo","H. Agosto","De 25 a 29"
"Motociclista","Muerte","50","Hombre","Motocicleta",2021,"Alajuela","Guatuso","Katira","7.Sábado","E. Mayo","De 50 a 54"
"Motociclista","Muerte","30","Hombre","Motocicleta",2021,"Alajuela","Upala","Bijagua","7.Sábado","G. Julio","De 30 a 34"
"Motociclista","Muerte","44","Hombre","Motocicleta",2021,"Alajuela","San Carlos","Venado","1.Domingo","J. Octubre","De 40 a 44"
"Conductor","Muerte","37","Hombre","Cabezal con remolque",2021,"Alajuela","Guatuso","San Rafael","4.Miércoles","F. Junio","De 35 a 39"
"Pasajero carro","Muerte","Desconocido","Hombre","Taxi",2021,"Alajuela","Los Chiles","Los Chiles","1.Domingo","A. Enero","Desconocida"
"Conductor","Muerte","18","Hombre","Desconocido",2021,"Alajuela","Los Chiles","El Amparo","5.Jueves","C. Marzo","De 15 a 19"
"Peatón","Muerte","Desconocido","Hombre","No aplica",2021,"Alajuela","Los Chiles","El Amparo","1.Domingo","H. Agosto","Desconocida"
"Motociclista","Muerte","Desconocido","Hombre","Motocicleta",2021,"Alajuela","Los Chiles","Los Chiles","5.Jueves","H. Agosto","Desconocida"
"Conductor","Muerte","23","Mujer","Automóvil",2021,"Alajuela","Grecia","San Roque","7.Sábado","F. Junio","De 20 a 24"
"Conductor","Muerte","Desconocido","Mujer","Desconocido",2021,"Heredia","Sarapiquí","La Virgen","5.Jueves","A. Enero","Desconocida"
"Peatón","Muerte","63","Hombre","No aplica",2021,"Alajuela","Alajuela","Río Segundo","5.Jueves","E. Mayo","De 60 a 64"
"Motociclista","Muerte","Desconocido","Hombre","Motocicleta",2021,"Alajuela","Alajuela","Río Segundo","7.Sábado","L. Diciembre","Desconocida"
"Motociclista","Muerte","36","Hombre","Motocicleta",2021,"San José","Pérez Zeledón","Daniel Flores","1.Domingo","K. Noviembre","De 35 a 39"
"Motociclista","Muerte","37","Hombre","Motocicleta",2021,"Guanacaste","Santa Cruz","Tamarindo","3.Martes","B. Febrero","De 35 a 39"
"Motociclista","Muerte","35","Mujer","Motocicleta",2021,"Guanacaste","Carrillo","Belén","3.Martes","C. Marzo","De 35 a 39"
"Pasajero moto","Muerte","35","Mujer","Motocicleta",2021,"Guanacaste","Carrillo","Belén","3.Martes","C. Marzo","De 35 a 39"
"Conductor","Muerte","37","Hombre","Vagoneta",2021,"Guanacaste","Santa Cruz","Tempate","5.Jueves","C. Marzo","De 35 a 39"
"Peatón","Muerte","49","Hombre","No aplica",2021,"Guanacaste","Santa Cruz","Tamarindo","2.Lunes","D. Abril","De 45 a 49"
"Desconocido","Muerte","25","Hombre","Motocicleta",2021,"Limón","Guácimo","Guácimo","1.Domingo","A. Enero","De 25 a 29"
"Motociclista","Muerte","42","Hombre","Motocicleta",2021,"Limón","Pococí","Roxana","7.Sábado","J. Octubre","De 40 a 44"
"Motociclista","Muerte","64","Hombre","Motocicleta",2021,"Puntarenas","Montes de Oro","Miramar","3.Martes","D. Abril","De 60 a 64"
"Conductor","Muerte","26","Hombre","Automóvil",2021,"Limón","Siquirres","Siquirres","4.Miércoles","C. Marzo","De 25 a 29"
"Motociclista","Muerte","32","Hombre","Motocicleta",2021,"Limón","Matina","Batán","1.Domingo","H. Agosto","De 30 a 34"
"Pasajero carro","Muerte","25","Mujer","Rural",2021,"Guanacaste","Liberia","Mayorga","2.Lunes","A. Enero","De 25 a 29"
"Motociclista","Muerte","35","Hombre","Motocicleta",2021,"Alajuela","Alajuela","Garita","6.Viernes","A. Enero","De 35 a 39"
"Pasajero carro","Muerte","18","Hombre","Desconocido",2021,"Alajuela","Zarcero","Brisas","3.Martes","F. Junio","De 15 a 19"
"Peatón","Muerte","53","Hombre","No aplica",2021,"Cartago","Cartago","San Nicolás","3.Martes","C. Marzo","De 50 a 54"
"Peatón","Muerte","77","Hombre","No aplica",2021,"Puntarenas","Coto Brus","Limoncito","6.Viernes","A. Enero","75 y más"
"Pasajero moto","Muerte","17","Hombre","Motocicleta",2021,"Puntarenas","Quepos","Naranjito","3.Martes","J. Octubre","De 15 a 19"
"Conductor","Muerte","42","Hombre","Desconocido",2021,"Guanacaste","Nicoya","Nicoya","1.Domingo","I. Setiembre","De 40 a 44"
"Peatón","Muerte","22","Hombre","No aplica",2021,"Puntarenas","Corredores","Canoas","1.Domingo","D. Abril","De 20 a 24"
"Conductor","Muerte","32","Hombre","Desconocido",2021,"Guanacaste","Santa Cruz","Tamarindo","1.Domingo","I. Setiembre","De 30 a 34"
"Motociclista","Muerte","37","Hombre","Motocicleta",2021,"Guanacaste","Nicoya","San Antonio","7.Sábado","L. Diciembre","De 35 a 39"
"Motociclista","Muerte","Desconocido","Desconocido","Motocicleta",2021,"Guanacaste","Santa Cruz","Veintisiete de Abril","7.Sábado","G. Julio","Desconocida"
"Conductor","Muerte","69","Hombre","Desconocido",2021,"Guanacaste","Abangares","Colorado","3.Martes","B. Febrero","De 65 a 69"
"Pasajero moto","Muerte","3","Hombre","Motocicleta",2021,"Guanacaste","Bagaces","La Fortuna","1.Domingo","L. Diciembre","De 0 a 4"
"Ciclista","Muerte","0","Hombre","Bicicleta",2021,"Puntarenas","Quepos","Savegre","2.Lunes","D. Abril","De 0 a 4"
"Motociclista","Muerte","23","Hombre","Motocicleta",2021,"Alajuela","San Carlos","Pital","6.Viernes","B. Febrero","De 20 a 24"
"Motociclista","Muerte","26","Hombre","Motocicleta",2021,"Puntarenas","Puntarenas","Lepanto","1.Domingo","B. Febrero","De 25 a 29"
"Motociclista","Muerte","36","Hombre","Motocicleta",2021,"Puntarenas","Puntarenas","Cóbano","3.Martes","C. Marzo","De 35 a 39"
"Peatón","Muerte","55","Hombre","No aplica",2021,"San José","San José","Mata Redonda","2.Lunes","A. Enero","De 55 a 59"
"Peatón","Muerte","0","Hombre","No aplica",2021,"Guanacaste","Carrillo","Palmira","1.Domingo","B. Febrero","De 0 a 4"
"Ciclista","Muerte","0","Hombre","Bicicleta",2021,"Guanacaste","Carrillo","Filadelfia","3.Martes","B. Febrero","De 0 a 4"
