"Rol","Tipo de lesión","Edad","Sexo","Vehiculo en  el que viajaba","Año","Provincia","Cantón","Distrito","Día","Mes","Edad quinquenal"
"Peatón","Muerte","36","Hombre","No aplica",2022,"San José","Desamparados","San Antonio","1.Domingo","A. Enero","De 35 a 39"
"Motociclista","Muerte","35","Hombre","Motocicleta",2022,"Alajuela","Alajuela","Río Segundo","1.Domingo","H. Agosto","De 35 a 39"
"Conductor","Muerte","Desconocido","Hombre","Rural",2022,"Puntarenas","Corredores","Corredor","1.Domingo","I. Setiembre","Desconocida"
"Peatón","Muerte","53","Hombre","No aplica",2022,"Puntarenas","Corredores","Corredor","3.Martes","J. Octubre","De 50 a 54"
"Motociclista","Muerte","23","Hombre","Motocicleta",2022,"San José","San José","Pavas","3.Martes","A. Enero","De 20 a 24"
"Peatón","Muerte","Desconocido","Desconocido","No aplica",2022,"San José","Desamparados","San Rafael Abajo","7.Sábado","B. Febrero","Desconocida"
"Motociclista","Muerte","33","Hombre","Motocicleta",2022,"San José","San José","Uruca","2.Lunes","I. Setiembre","De 30 a 34"
"Conductor","Muerte","76","Hombre","Rural",2022,"Guanacaste","Santa Cruz","Cartagena","5.Jueves","L. Diciembre","75 y más"
"Otro","Muerte","Desconocido","Hombre","Otros",2022,"San José","San José","Hospital","1.Domingo","J. Octubre","Desconocida"
"Peatón","Muerte","60","Hombre","No aplica",2022,"San José","San José","Pavas","5.Jueves","L. Diciembre","De 60 a 64"
"Peatón","Muerte","38","Hombre","No aplica",2022,"Puntarenas","Golfito","Guaycará","1.Domingo","B. Febrero","De 35 a 39"
"Pasajero moto","Muerte","25","Hombre","Motocicleta",2022,"Puntarenas","Puerto Jiménez","Puerto Jiménez","6.Viernes","F. Junio","De 25 a 29"
"Peatón","Muerte","26","Mujer","No aplica",2022,"Alajuela","Orotina","Coyolar","1.Domingo","A. Enero","De 25 a 29"
"Motociclista","Muerte","26","Hombre","Motocicleta",2022,"Alajuela","Orotina","La Ceiba","7.Sábado","E. Mayo","De 25 a 29"
"Motociclista","Muerte","32","Hombre","Motocicleta",2022,"Alajuela","San Carlos","Florencia","3.Martes","A. Enero","De 30 a 34"
"Motociclista","Muerte","32","Hombre","Motocicleta",2022,"Alajuela","Los Chiles","El Amparo","7.Sábado","B. Febrero","De 30 a 34"
"Motociclista","Muerte","23","Hombre","Motocicleta",2022,"Alajuela","Upala","San José o Pizote","1.Domingo","H. Agosto","De 20 a 24"
"Conductor","Muerte","35","Hombre","Desconocido",2022,"Alajuela","San Carlos","Pocosol","3.Martes","H. Agosto","De 35 a 39"
"Ciclista","Muerte","62","Hombre","Bicicleta",2022,"Cartago","Cartago","Guadalupe o Arenilla","6.Viernes","C. Marzo","De 60 a 64"
"Motociclista","Muerte","26","Hombre","Motocicleta",2022,"San José","Pérez Zeledón","San Isidro de El General","3.Martes","B. Febrero","De 25 a 29"
"Conductor","Muerte","67","Mujer","Rural",2022,"San José","Vázquez de Coronado","Cascajal","6.Viernes","J. Octubre","De 65 a 69"
"Motociclista","Muerte","30","Hombre","Motocicleta",2022,"Cartago","Turrialba","Turrialba","1.Domingo","K. Noviembre","De 30 a 34"
"Conductor","Muerte","28","Hombre","Automóvil",2022,"Alajuela","Orotina","Hacienda Vieja","6.Viernes","G. Julio","De 25 a 29"
"Motociclista","Muerte","22","Hombre","Motocicleta",2022,"Cartago","Cartago","Occidental","2.Lunes","B. Febrero","De 20 a 24"
"Motociclista","Muerte","48","Hombre","Motocicleta",2022,"San José","Curridabat","Curridabat","6.Viernes","E. Mayo","De 45 a 49"
"Motociclista","Muerte","Desconocido","Hombre","Motocicleta",2022,"Alajuela","San Carlos","Quesada","7.Sábado","K. Noviembre","Desconocida"
"Motociclista","Muerte","29","Hombre","Motocicleta",2022,"Alajuela","San Carlos","Venecia","5.Jueves","L. Diciembre","De 25 a 29"
"Ciclista","Muerte","65","Hombre","Bicicleta",2022,"San José","Escazú","San Rafael","1.Domingo","E. Mayo","De 65 a 69"
"Motociclista","Muerte","20","Hombre","Motocicleta",2022,"San José","Pérez Zeledón","Cajón","7.Sábado","K. Noviembre","De 20 a 24"
"Pasajero carro","Muerte","93","Mujer","Automóvil",2022,"Cartago","Turrialba","Turrialba","6.Viernes","E. Mayo","75 y más"
"Motociclista","Muerte","23","Hombre","Motocicleta",2022,"Cartago","Turrialba","Tayutic","7.Sábado","J. Octubre","De 20 a 24"
"Pasajero carro","Muerte","32","Mujer","Automóvil",2022,"Alajuela","Orotina","Orotina","1.Domingo","J. Octubre","De 30 a 34"
"Peatón","Muerte","68","Hombre","No aplica",2022,"Alajuela","San Carlos","Quesada","6.Viernes","B. Febrero","De 65 a 69"
"Conductor","Muerte","60","Hombre","Microbús",2022,"Puntarenas","Montes de Oro","San Isidro","6.Viernes","A. Enero","De 60 a 64"
"Pasajero bus o microbús","Muerte","26","Hombre","Microbús",2022,"Puntarenas","Montes de Oro","San Isidro","6.Viernes","A. Enero","De 25 a 29"
"Pasajero bus o microbús","Muerte","46","Mujer","Microbús",2022,"Puntarenas","Montes de Oro","San Isidro","6.Viernes","A. Enero","De 45 a 49"
"Peatón","Muerte","57","Hombre","No aplica",2022,"Guanacaste","Bagaces","Bagaces","4.Miércoles","G. Julio","De 55 a 59"
"Motociclista","Muerte","47","Hombre","Motocicleta",2022,"Guanacaste","Abangares","Las Juntas","5.Jueves","L. Diciembre","De 45 a 49"
"Peatón","Muerte","68","Hombre","No aplica",2022,"Alajuela","Alajuela","Garita","2.Lunes","C. Marzo","De 65 a 69"
"Conductor","Muerte","31","Hombre","Automóvil",2022,"San José","Pérez Zeledón","San Isidro de El General","1.Domingo","K. Noviembre","De 30 a 34"
"Motociclista","Muerte","Desconocido","Hombre","Motocicleta",2022,"Puntarenas","Osa","Bahía Ballena","6.Viernes","J. Octubre","Desconocida"
"Pasajero moto","Muerte","35","Mujer","Motocicleta",2022,"Puntarenas","Osa","Bahía Ballena","6.Viernes","J. Octubre","De 35 a 39"
"Peatón","Muerte","28","Hombre","No aplica",2022,"Puntarenas","Buenos Aires","Boruca","3.Martes","J. Octubre","De 25 a 29"
"Peatón","Muerte","45","Hombre","No aplica",2022,"Puntarenas","Buenos Aires","Boruca","3.Martes","J. Octubre","De 45 a 49"
"Conductor","Muerte","28","Hombre","Automóvil",2022,"Puntarenas","Buenos Aires","Boruca","3.Martes","J. Octubre","De 25 a 29"
"Conductor","Muerte","64","Hombre","Automóvil",2022,"Puntarenas","Osa","Puerto Cortés","1.Domingo","K. Noviembre","De 60 a 64"
"Pasajero carro","Muerte","55","Hombre","Automóvil",2022,"Puntarenas","Osa","Puerto Cortés","1.Domingo","K. Noviembre","De 55 a 59"
"Pasajero carro","Muerte","62","Mujer","Automóvil",2022,"Puntarenas","Osa","Puerto Cortés","1.Domingo","K. Noviembre","De 60 a 64"
"Motociclista","Muerte","22","Hombre","Motocicleta",2022,"Puntarenas","Garabito","Jacó","2.Lunes","A. Enero","De 20 a 24"
"Motociclista","Muerte","20","Hombre","Motocicleta",2022,"Puntarenas","Quepos","Quepos","2.Lunes","H. Agosto","De 20 a 24"
"Conductor","Muerte","34","Hombre","Otros",2022,"Cartago","Turrialba","Santa Teresita","1.Domingo","G. Julio","De 30 a 34"
"Motociclista","Muerte","22","Hombre","Motocicleta",2022,"Guanacaste","Carrillo","Palmira","6.Viernes","F. Junio","De 20 a 24"
"Conductor","Muerte","Desconocido","Hombre","Desconocido",2022,"Limón","Talamanca","Sixaola","7.Sábado","C. Marzo","Desconocida"
"Motociclista","Muerte","43","Hombre","Motocicleta",2022,"Limón","Limón","Limón","3.Martes","J. Octubre","De 40 a 44"
"Ciclista","Muerte","35","Hombre","Bicicleta",2022,"Limón","Talamanca","Sixaola","7.Sábado","L. Diciembre","De 35 a 39"
"Conductor","Muerte","30","Hombre","Rural",2022,"Limón","Talamanca","Sixaola","1.Domingo","L. Diciembre","De 30 a 34"
"Motociclista","Muerte","52","Hombre","Motocicleta",2022,"Limón","Matina","Carrandi","1.Domingo","L. Diciembre","De 50 a 54"
"Motociclista","Muerte","65","Hombre","Motocicleta",2022,"Heredia","Sarapiquí","Las Horquetas","4.Miércoles","E. Mayo","De 65 a 69"
"Ciclista","Muerte","70","Hombre","Bicicleta",2022,"Limón","Pococí","La Colonia","2.Lunes","E. Mayo","De 70 a 74"
"Conductor","Muerte","22","Mujer","Automóvil",2022,"Limón","Pococí","Cariari","5.Jueves","I. Setiembre","De 20 a 24"
"Motociclista","Muerte","48","Hombre","Motocicleta",2022,"Limón","Guácimo","Río Jiménez","5.Jueves","L. Diciembre","De 45 a 49"
"Pasajero carro","Muerte","24","Mujer","Automóvil",2022,"Puntarenas","Parrita","Parrita","1.Domingo","A. Enero","De 20 a 24"
"Conductor","Muerte","46","Hombre","Automóvil",2022,"Puntarenas","Quepos","Quepos","6.Viernes","D. Abril","De 45 a 49"
"Conductor","Muerte","32","Hombre","Automóvil",2022,"Puntarenas","Parrita","Parrita","1.Domingo","G. Julio","De 30 a 34"
"Motociclista","Muerte","35","Hombre","Motocicleta",2022,"Puntarenas","Parrita","Parrita","7.Sábado","I. Setiembre","De 35 a 39"
"Peatón","Muerte","26","Hombre","No aplica",2022,"Puntarenas","Garabito","Jacó","2.Lunes","I. Setiembre","De 25 a 29"
"Conductor","Muerte","35","Hombre","Automóvil",2022,"Puntarenas","Parrita","Parrita","1.Domingo","K. Noviembre","De 35 a 39"
"Peatón","Muerte","Desconocido","Hombre","No aplica",2022,"Alajuela","San Carlos","Pital","1.Domingo","G. Julio","Desconocida"
"Conductor","Muerte","16","Hombre","Desconocido",2022,"Alajuela","San Carlos","Aguas Zarcas","4.Miércoles","L. Diciembre","De 15 a 19"
"Motociclista","Muerte","20","Hombre","Motocicleta",2022,"Alajuela","San Carlos","La Palmera","1.Domingo","L. Diciembre","De 20 a 24"
"Peatón","Muerte","42","Hombre","No aplica",2022,"San José","Pérez Zeledón","Daniel Flores","5.Jueves","A. Enero","De 40 a 44"
"Motociclista","Muerte","40","Hombre","Motocicleta",2022,"San José","Pérez Zeledón","San Pedro","7.Sábado","C. Marzo","De 40 a 44"
"Conductor","Muerte","57","Hombre","Rural",2022,"San José","Pérez Zeledón","Daniel Flores","5.Jueves","H. Agosto","De 55 a 59"
"Peatón","Muerte","30","Hombre","No aplica",2022,"Alajuela","Alajuela","Alajuela","1.Domingo","K. Noviembre","De 30 a 34"
"Motociclista","Muerte","26","Hombre","Motocicleta",2022,"Alajuela","Upala","Bijagua","7.Sábado","G. Julio","De 25 a 29"
"Peatón","Muerte","57","Hombre","No aplica",2022,"Alajuela","Los Chiles","San Jorge","2.Lunes","A. Enero","De 55 a 59"
"Ciclista","Muerte","20","Hombre","Bicicleta",2022,"Alajuela","San Carlos","La Fortuna","3.Martes","G. Julio","De 20 a 24"
"Motociclista","Muerte","23","Hombre","Motocicleta",2022,"Alajuela","San Carlos","La Fortuna","3.Martes","G. Julio","De 20 a 24"
"Motociclista","Muerte","30","Hombre","Motocicleta",2022,"Guanacaste","Nicoya","Nicoya","7.Sábado","E. Mayo","De 30 a 34"
"Pasajero moto","Muerte","32","Mujer","Motocicleta",2022,"Guanacaste","Nicoya","Nicoya","7.Sábado","E. Mayo","De 30 a 34"
"Motociclista","Muerte","43","Hombre","Motocicleta",2022,"Guanacaste","Nicoya","Mansión","1.Domingo","G. Julio","De 40 a 44"
"Motociclista","Muerte","41","Hombre","Motocicleta",2022,"Limón","Pococí","Roxana","2.Lunes","A. Enero","De 40 a 44"
"Motociclista","Muerte","39","Hombre","Motocicleta",2022,"Limón","Pococí","Guápiles","5.Jueves","C. Marzo","De 35 a 39"
"Pasajero moto","Muerte","22","Hombre","Motocicleta",2022,"Limón","Pococí","Rita","1.Domingo","H. Agosto","De 20 a 24"
"Peatón","Muerte","39","Desconocido","No aplica",2022,"Alajuela","San Ramón","San Rafael","1.Domingo","B. Febrero","De 35 a 39"
"Conductor","Muerte","39","Hombre","Automóvil",2022,"Alajuela","Grecia","Puente de Piedra","1.Domingo","E. Mayo","De 35 a 39"
"Pasajero carro","Muerte","37","Mujer","Automóvil",2022,"Alajuela","Grecia","Puente de Piedra","1.Domingo","E. Mayo","De 35 a 39"
"Pasajero carro","Muerte","32","Mujer","Automóvil",2022,"Puntarenas","Puntarenas","Chomes","1.Domingo","G. Julio","De 30 a 34"
"Motociclista","Muerte","25","Hombre","Motocicleta",2022,"Alajuela","San Carlos","Florencia","6.Viernes","F. Junio","De 25 a 29"
"Conductor","Muerte","40","Hombre","Otros",2022,"Puntarenas","Osa","Bahía Ballena","5.Jueves","B. Febrero","De 40 a 44"
"Motociclista","Muerte","51","Hombre","Motocicleta",2022,"Puntarenas","Osa","Sierpe","2.Lunes","H. Agosto","De 50 a 54"
"Motociclista","Muerte","21","Hombre","Motocicleta",2022,"Limón","Limón","Limón","7.Sábado","A. Enero","De 20 a 24"
"Conductor","Muerte","51","Hombre","Rural",2022,"Puntarenas","Osa","Bahía Ballena","7.Sábado","A. Enero","De 50 a 54"
"Pasajero carro","Muerte","76","Hombre","Rural",2022,"Puntarenas","Osa","Bahía Ballena","7.Sábado","A. Enero","75 y más"
"Peatón","Muerte","48","Hombre","No aplica",2022,"Puntarenas","Osa","Palmar","7.Sábado","C. Marzo","De 45 a 49"
"Motociclista","Muerte","21","Hombre","Motocicleta",2022,"Cartago","El Guarco","San Isidro","1.Domingo","C. Marzo","De 20 a 24"
"Motociclista","Muerte","31","Hombre","Motocicleta",2022,"Cartago","Paraíso","Llanos de Santa Lucía","1.Domingo","J. Octubre","De 30 a 34"
"Peatón","Muerte","36","Desconocido","No aplica",2022,"Heredia","San Rafael","Concepción","1.Domingo","C. Marzo","De 35 a 39"
"Motociclista","Muerte","38","Mujer","Motocicleta",2022,"San José","Pérez Zeledón","San Pedro","7.Sábado","A. Enero","De 35 a 39"
"Motociclista","Muerte","Desconocido","Desconocido","Motocicleta",2022,"Limón","Pococí","Rita","1.Domingo","E. Mayo","Desconocida"
"Motociclista","Muerte","39","Hombre","Motocicleta",2022,"Limón","Pococí","Guápiles","7.Sábado","A. Enero","De 35 a 39"
"Peatón","Muerte","46","Hombre","No aplica",2022,"Limón","Siquirres","Siquirres","1.Domingo","G. Julio","De 45 a 49"
"Motociclista","Muerte","28","Hombre","Motocicleta",2022,"Guanacaste","Abangares","Las Juntas","7.Sábado","E. Mayo","De 25 a 29"
"Conductor","Muerte","38","Hombre","Desconocido",2022,"Puntarenas","Puntarenas","Pitahaya","1.Domingo","F. Junio","De 35 a 39"
"Ciclista","Muerte","30","Hombre","Bicicleta",2022,"Alajuela","Los Chiles","Los Chiles","6.Viernes","H. Agosto","De 30 a 34"
"Ciclista","Muerte","61","Hombre","Bicicleta",2022,"Limón","Pococí","Rita","6.Viernes","J. Octubre","De 60 a 64"
"Motociclista","Muerte","26","Hombre","Motocicleta",2022,"Limón","Guácimo","Río Jiménez","1.Domingo","J. Octubre","De 25 a 29"
"Pasajero moto","Muerte","35","Hombre","Motocicleta",2022,"Limón","Guácimo","Río Jiménez","1.Domingo","J. Octubre","De 35 a 39"
"Motociclista","Muerte","21","Hombre","Motocicleta",2022,"Heredia","Sarapiquí","Las Horquetas","4.Miércoles","L. Diciembre","De 20 a 24"
"Peatón","Muerte","17","Mujer","No aplica",2022,"Puntarenas","Garabito","Jacó","1.Domingo","G. Julio","De 15 a 19"
"Pasajero moto","Muerte","16","Hombre","Motocicleta",2022,"Puntarenas","Osa","Bahía Ballena","6.Viernes","B. Febrero","De 15 a 19"
"Conductor","Muerte","Desconocido","Hombre","Automóvil",2022,"Puntarenas","Osa","Puerto Cortés","7.Sábado","E. Mayo","Desconocida"
"Pasajero carro","Muerte","Desconocido","Hombre","Automóvil",2022,"Puntarenas","Osa","Puerto Cortés","7.Sábado","E. Mayo","Desconocida"
"Conductor","Muerte","22","Hombre","Automóvil",2022,"Puntarenas","Osa","Puerto Cortés","7.Sábado","H. Agosto","De 20 a 24"
"Pasajero carro","Muerte","32","Hombre","Automóvil",2022,"Puntarenas","Osa","Puerto Cortés","7.Sábado","H. Agosto","De 30 a 34"
"Conductor","Muerte","41","Hombre","Automóvil",2022,"Limón","Matina","Matina","1.Domingo","F. Junio","De 40 a 44"
"Conductor","Muerte","46","Hombre","Camión",2022,"Alajuela","San Ramón","San Lorenzo","6.Viernes","C. Marzo","De 45 a 49"
"Peatón","Muerte","70","Hombre","No aplica",2022,"Alajuela","San Carlos","Pocosol","3.Martes","B. Febrero","De 70 a 74"
"Motociclista","Muerte","45","Hombre","Motocicleta",2022,"Alajuela","Upala","San José o Pizote","7.Sábado","K. Noviembre","De 45 a 49"
"Pasajero bicicleta","Muerte","54","Mujer","Bicicleta",2022,"Puntarenas","Osa","Palmar","1.Domingo","H. Agosto","De 50 a 54"
"Pasajero carro","Muerte","43","Hombre","Automóvil",2022,"Guanacaste","Cañas","Cañas","1.Domingo","B. Febrero","De 40 a 44"
"Conductor","Muerte","34","Hombre","Otros",2022,"Guanacaste","Cañas","Palmira","6.Viernes","G. Julio","De 30 a 34"
"Conductor","Muerte","61","Hombre","Otros",2022,"Guanacaste","Cañas","Cañas","7.Sábado","J. Octubre","De 60 a 64"
"Conductor","Muerte","31","Hombre","Desconocido",2022,"Puntarenas","Buenos Aires","Brunka","1.Domingo","H. Agosto","De 30 a 34"
"Pasajero carro","Muerte","24","Desconocido","Desconocido",2022,"Puntarenas","Buenos Aires","Brunka","1.Domingo","H. Agosto","De 20 a 24"
"Motociclista","Muerte","51","Hombre","Motocicleta",2022,"Alajuela","San Ramón","San Rafael","2.Lunes","F. Junio","De 50 a 54"
"Conductor","Muerte","61","Hombre","Desconocido",2022,"Guanacaste","La Cruz","La Cruz","2.Lunes","C. Marzo","De 60 a 64"
"Motociclista","Muerte","17","Hombre","Motocicleta",2022,"Guanacaste","La Cruz","Santa Cecilia","2.Lunes","I. Setiembre","De 15 a 19"
"Pasajero moto","Muerte","18","Hombre","Motocicleta",2022,"Guanacaste","La Cruz","Santa Cecilia","2.Lunes","I. Setiembre","De 15 a 19"
"Motociclista","Muerte","15","Hombre","Motocicleta",2022,"Guanacaste","Liberia","Liberia","7.Sábado","J. Octubre","De 15 a 19"
"Conductor","Muerte","61","Hombre","Automóvil",2022,"Alajuela","San Carlos","Cutris","1.Domingo","B. Febrero","De 60 a 64"
"Pasajero carro","Muerte","70","Hombre","Automóvil",2022,"Alajuela","San Carlos","Cutris","1.Domingo","B. Febrero","De 70 a 74"
"Motociclista","Muerte","48","Hombre","Motocicleta",2022,"Alajuela","San Carlos","La Fortuna","1.Domingo","L. Diciembre","De 45 a 49"
"Pasajero carro","Muerte","69","Mujer","Automóvil",2022,"San José","Pérez Zeledón","Páramo","4.Miércoles","B. Febrero","De 65 a 69"
"Pasajero carro","Muerte","66","Mujer","Rural",2022,"San José","Pérez Zeledón","Daniel Flores","1.Domingo","B. Febrero","De 65 a 69"
"Peatón","Muerte","22","Mujer","No aplica",2022,"San José","Pérez Zeledón","Cajón","1.Domingo","K. Noviembre","De 20 a 24"
"Conductor","Muerte","34","Hombre","Automóvil",2022,"San José","Tibás","Anselmo Llorente","5.Jueves","B. Febrero","De 30 a 34"
"Peatón","Muerte","60","Hombre","No aplica",2022,"San José","San José","Mata Redonda","5.Jueves","K. Noviembre","De 60 a 64"
"Conductor","Muerte","26","Hombre","Desconocido",2022,"Guanacaste","Nicoya","Nosara","1.Domingo","B. Febrero","De 25 a 29"
"Conductor","Muerte","Desconocido","Hombre","Desconocido",2022,"Guanacaste","Nicoya","Nosara","1.Domingo","B. Febrero","Desconocida"
"Motociclista","Muerte","59","Hombre","Motocicleta",2022,"Guanacaste","Nandayure","San Pablo","1.Domingo","C. Marzo","De 55 a 59"
"Motociclista","Muerte","50","Hombre","Motocicleta",2022,"Alajuela","Alajuela","Río Segundo","2.Lunes","A. Enero","De 50 a 54"
"Motociclista","Muerte","33","Hombre","Motocicleta",2022,"Alajuela","Alajuela","San Rafael","6.Viernes","E. Mayo","De 30 a 34"
"Conductor","Muerte","37","Mujer","Automóvil",2022,"Alajuela","Alajuela","Sabanilla","6.Viernes","K. Noviembre","De 35 a 39"
"Motociclista","Muerte","33","Hombre","Motocicleta",2022,"Heredia","Heredia","Ulloa","2.Lunes","C. Marzo","De 30 a 34"
"Pasajero carro","Muerte","27","Hombre","Automóvil",2022,"San José","San José","Pavas","6.Viernes","K. Noviembre","De 25 a 29"
"Motociclista","Muerte","27","Hombre","Motocicleta",2022,"San José","Alajuelita","San Felipe","5.Jueves","D. Abril","De 25 a 29"
"Motociclista","Muerte","36","Hombre","Motocicleta",2022,"San José","San José","Mata Redonda","2.Lunes","E. Mayo","De 35 a 39"
"Peatón","Muerte","42","Desconocido","No aplica",2022,"Guanacaste","Carrillo","Belén","1.Domingo","H. Agosto","De 40 a 44"
"Conductor","Muerte","61","Hombre","Otros",2022,"Guanacaste","Carrillo","Sardinal","2.Lunes","J. Octubre","De 60 a 64"
"Pasajero moto","Muerte","Desconocido","Hombre","Motocicleta",2022,"Heredia","Belén","La Asunción","1.Domingo","E. Mayo","Desconocida"
"Pasajero moto","Muerte","Desconocido","Hombre","Motocicleta",2022,"Heredia","Belén","La Asunción","1.Domingo","E. Mayo","Desconocida"
"Peatón","Muerte","44","Mujer","No aplica",2022,"San José","Alajuelita","Alajuelita","3.Martes","A. Enero","De 40 a 44"
"Conductor","Muerte","31","Hombre","Automóvil",2022,"San José","Escazú","San Rafael","7.Sábado","F. Junio","De 30 a 34"
"Peatón","Muerte","68","Hombre","No aplica",2022,"San José","Desamparados","San Rafael Abajo","1.Domingo","L. Diciembre","De 65 a 69"
"Peatón","Muerte","68","Hombre","No aplica",2022,"San José","Santa Ana","Uruca","5.Jueves","I. Setiembre","De 65 a 69"
"Motociclista","Muerte","43","Hombre","Motocicleta",2022,"San José","San José","Catedral","7.Sábado","L. Diciembre","De 40 a 44"
"Motociclista","Muerte","21","Hombre","Motocicleta",2022,"Alajuela","Atenas","Jesús","7.Sábado","G. Julio","De 20 a 24"
"Conductor","Muerte","54","Hombre","Otros",2022,"San José","Aserrí","Tarbaca","5.Jueves","H. Agosto","De 50 a 54"
"Motociclista","Muerte","20","Hombre","Motocicleta",2022,"San José","Curridabat","Curridabat","4.Miércoles","B. Febrero","De 20 a 24"
"Motociclista","Muerte","36","Hombre","Motocicleta",2022,"Alajuela","Alajuela","Río Segundo","4.Miércoles","B. Febrero","De 35 a 39"
"Pasajero carro","Muerte","Desconocido","Hombre","Automóvil",2022,"San José","Montes de Oca","San Pedro","2.Lunes","D. Abril","Desconocida"
"Motociclista","Muerte","54","Hombre","Motocicleta",2022,"San José","Santa Ana","Piedades","1.Domingo","E. Mayo","De 50 a 54"
"Peatón","Muerte","Desconocido","Desconocido","No aplica",2022,"San José","Escazú","San Rafael","4.Miércoles","I. Setiembre","Desconocida"
"Peatón","Muerte","44","Mujer","No aplica",2022,"San José","Santa Ana","Pozos","2.Lunes","C. Marzo","De 40 a 44"
"Motociclista","Muerte","39","Hombre","Motocicleta",2022,"San José","Moravia","San Vicente","2.Lunes","C. Marzo","De 35 a 39"
"Ciclista","Muerte","60","Hombre","Bicicleta",2022,"San José","San José","San Francisco de Dos Ríos","2.Lunes","G. Julio","De 60 a 64"
"Motociclista","Muerte","33","Mujer","Motocicleta",2022,"Heredia","Heredia","Ulloa","5.Jueves","H. Agosto","De 30 a 34"
"Motociclista","Muerte","41","Hombre","Motocicleta",2022,"Alajuela","Alajuela","Carrizal","5.Jueves","C. Marzo","De 40 a 44"
"Pasajero carro","Muerte","16","Mujer","Automóvil",2022,"San José","San José","San Sebastián","4.Miércoles","B. Febrero","De 15 a 19"
"Peatón","Muerte","69","Mujer","No aplica",2022,"San José","San José","Pavas","5.Jueves","G. Julio","De 65 a 69"
"Motociclista","Muerte","16","Hombre","Motocicleta",2022,"San José","Goicoechea","Ipís","6.Viernes","F. Junio","De 15 a 19"
"Conductor","Muerte","30","Hombre","Automóvil",2022,"San José","Desamparados","Desamparados","1.Domingo","C. Marzo","De 30 a 34"
"Pasajero carro","Muerte","17","Mujer","Automóvil",2022,"San José","Curridabat","Curridabat","7.Sábado","E. Mayo","De 15 a 19"
"Conductor","Muerte","24","Hombre","Automóvil",2022,"San José","Curridabat","Curridabat","7.Sábado","E. Mayo","De 20 a 24"
"Motociclista","Muerte","78","Hombre","Motocicleta",2022,"San José","Escazú","San Rafael","7.Sábado","F. Junio","75 y más"
"Peatón","Muerte","Desconocido","Hombre","No aplica",2022,"San José","San José","San Sebastián","6.Viernes","G. Julio","Desconocida"
"Conductor","Muerte","23","Hombre","Automóvil",2022,"San José","San José","Carmen","3.Martes","I. Setiembre","De 20 a 24"
"Pasajero moto","Muerte","30","Hombre","Motocicleta",2022,"San José","Goicoechea","Rancho Redondo","1.Domingo","C. Marzo","De 30 a 34"
"Peatón","Muerte","Desconocido","Desconocido","No aplica",2022,"San José","San José","Merced","3.Martes","F. Junio","Desconocida"
"Pasajero moto","Muerte","40","Mujer","Motocicleta",2022,"San José","Goicoechea","Mata de Plátano","2.Lunes","C. Marzo","De 40 a 44"
"Peatón","Muerte","Desconocido","Hombre","No aplica",2022,"San José","San José","Hatillo","7.Sábado","D. Abril","Desconocida"
"Ciclista","Muerte","62","Hombre","Bicicleta",2022,"Alajuela","Río Cuarto","Río Cuarto","2.Lunes","D. Abril","De 60 a 64"
"Peatón","Muerte","49","Mujer","No aplica",2022,"Alajuela","San Carlos","Aguas Zarcas","1.Domingo","E. Mayo","De 45 a 49"
"Motociclista","Muerte","78","Mujer","Motocicleta",2022,"Alajuela","San Carlos","Florencia","4.Miércoles","H. Agosto","75 y más"
"Motociclista","Muerte","28","Hombre","Motocicleta",2022,"Alajuela","San Carlos","Pital","7.Sábado","H. Agosto","De 25 a 29"
"Motociclista","Muerte","46","Hombre","Motocicleta",2022,"Guanacaste","Abangares","Las Juntas","3.Martes","C. Marzo","De 45 a 49"
"Ciclista","Muerte","55","Hombre","Bicicleta",2022,"Puntarenas","Golfito","Guaycará","7.Sábado","H. Agosto","De 55 a 59"
"Motociclista","Muerte","34","Hombre","Motocicleta",2022,"San José","San José","Catedral","2.Lunes","C. Marzo","De 30 a 34"
"Motociclista","Muerte","49","Hombre","Motocicleta",2022,"Cartago","Paraíso","Orosi","3.Martes","G. Julio","De 45 a 49"
"Motociclista","Muerte","20","Hombre","Motocicleta",2022,"Alajuela","Poás","San Rafael","3.Martes","B. Febrero","De 20 a 24"
"Peatón","Muerte","21","Hombre","No aplica",2022,"Alajuela","Valverde Vega","Sarchí Norte","3.Martes","D. Abril","De 20 a 24"
"Pasajero carro","Muerte","21","Mujer","Rural",2022,"Alajuela","Alajuela","San Antonio","6.Viernes","D. Abril","De 20 a 24"
"Conductor","Muerte","41","Hombre","Automóvil",2022,"Alajuela","Alajuela","San Antonio","4.Miércoles","G. Julio","De 40 a 44"
"Motociclista","Muerte","37","Hombre","Motocicleta",2022,"Guanacaste","Tilarán","Arenal","2.Lunes","E. Mayo","De 35 a 39"
"Ciclista","Muerte","76","Hombre","Bicicleta",2022,"Puntarenas","Esparza","Macacona","2.Lunes","L. Diciembre","75 y más"
"Conductor","Muerte","65","Hombre","Pick up",2022,"Guanacaste","Hojancha","Huacas","6.Viernes","I. Setiembre","De 65 a 69"
"Conductor","Muerte","57","Hombre","Camión",2022,"Guanacaste","Nicoya","Mansión","7.Sábado","I. Setiembre","De 55 a 59"
"Motociclista","Muerte","33","Hombre","Motocicleta",2022,"Guanacaste","Nicoya","Mansión","6.Viernes","J. Octubre","De 30 a 34"
"Pasajero moto","Muerte","48","Mujer","Motocicleta",2022,"Guanacaste","Nicoya","Mansión","6.Viernes","J. Octubre","De 45 a 49"
