"Rol","Tipo de lesión","Edad","Sexo","Vehiculo en  el que viajaba","Año","Provincia","Cantón","Distrito","Día","Mes","Edad quinquenal"
"Motociclista","Muerte","56","Hombre","Motocicleta",2020,"Limón","Talamanca","Sixaola","3.Martes","E. Mayo","De 55 a 59"
"Pasajero carro","Muerte","22","Hombre","Pick up",2020,"Limón","Limón","Matama","5.Jueves","L. Diciembre","De 20 a 24"
"Motociclista","Muerte","41","Hombre","Motocicleta",2020,"Puntarenas","Parrita","Parrita","3.Martes","C. Marzo","De 40 a 44"
"Ciclista","Muerte","80","Hombre","Bicicleta",2020,"Puntarenas","Quepos","Savegre","5.Jueves","I. Setiembre","75 y más"
"Peatón","Muerte","31","Hombre","No aplica",2020,"Limón","Pococí","Cariari","6.Viernes","B. Febrero","De 30 a 34"
"Ciclista","Muerte","29","Hombre","Bicicleta",2020,"Alajuela","Upala","Canalete","1.Domingo","B. Febrero","De 25 a 29"
"Peatón","Muerte","Desconocido","Hombre","No aplica",2020,"San José","Pérez Zeledón","Daniel Flores","7.Sábado","J. Octubre","Desconocida"
"Ciclista","Muerte","64","Hombre","Bicicleta",2020,"Puntarenas","Osa","Palmar","2.Lunes","I. Setiembre","De 60 a 64"
"Peatón","Muerte","53","Hombre","No aplica",2020,"Guanacaste","Liberia","Nacascolo","7.Sábado","A. Enero","De 50 a 54"
"Ciclista","Muerte","56","Hombre","Bicicleta",2020,"Guanacaste","Liberia","Curubandé","2.Lunes","G. Julio","De 55 a 59"
"Conductor","Muerte","26","Hombre","Desconocido",2020,"Alajuela","San Carlos","Cutris","1.Domingo","H. Agosto","De 25 a 29"
"Pasajero carro","Muerte","Desconocido","Hombre","Desconocido",2020,"Alajuela","San Carlos","Cutris","1.Domingo","H. Agosto","Desconocida"
"Peatón","Muerte","77","Hombre","No aplica",2020,"Puntarenas","Buenos Aires","Buenos Aires","1.Domingo","C. Marzo","75 y más"
"Conductor","Muerte","29","Hombre","Automóvil",2020,"San José","Goicoechea","San Francisco","3.Martes","A. Enero","De 25 a 29"
"Pasajero moto","Muerte","43","Mujer","Motocicleta",2020,"San José","San José","Carmen","6.Viernes","J. Octubre","De 40 a 44"
"Conductor","Muerte","31","Hombre","Automóvil",2020,"Guanacaste","La Cruz","La Cruz","3.Martes","G. Julio","De 30 a 34"
"Motociclista","Muerte","30","Hombre","Motocicleta",2020,"San José","San José","Pavas","5.Jueves","G. Julio","De 30 a 34"
"Motociclista","Muerte","42","Hombre","Motocicleta",2020,"San José","Santa Ana","Pozos","7.Sábado","K. Noviembre","De 40 a 44"
"Conductor","Muerte","53","Hombre","Camión",2020,"San José","Vázquez de Coronado","Dulce Nombre de Jesús","6.Viernes","G. Julio","De 50 a 54"
"Motociclista","Muerte","33","Hombre","Motocicleta",2020,"San José","San José","Zapote","3.Martes","K. Noviembre","De 30 a 34"
"Conductor","Muerte","40","Hombre","Automóvil",2020,"San José","San José","Uruca","7.Sábado","G. Julio","De 40 a 44"
"Conductor","Muerte","26","Hombre","Desconocido",2020,"Limón","Limón","Valle la Estrella","1.Domingo","B. Febrero","De 25 a 29"
"Motociclista","Muerte","28","Hombre","Motocicleta",2020,"San José","San José","Hatillo","7.Sábado","L. Diciembre","De 25 a 29"
"Peatón","Muerte","28","Hombre","No aplica",2020,"San José","San José","San Sebastián","2.Lunes","G. Julio","De 25 a 29"
"Motociclista","Muerte","26","Hombre","Motocicleta",2020,"San José","Mora","Colón","6.Viernes","L. Diciembre","De 25 a 29"
"Peatón","Muerte","27","Hombre","No aplica",2020,"Heredia","Belén","La Asunción","2.Lunes","J. Octubre","De 25 a 29"
"Pasajero carro","Muerte","28","Hombre","Automóvil",2020,"San José","San José","San Francisco de Dos Ríos","7.Sábado","J. Octubre","De 25 a 29"
"Conductor","Muerte","40","Hombre","Automóvil",2020,"Heredia","Heredia","Ulloa","7.Sábado","L. Diciembre","De 40 a 44"
"Conductor","Muerte","23","Hombre","Automóvil",2020,"San José","Moravia","San Vicente","7.Sábado","K. Noviembre","De 20 a 24"
"Ciclista","Muerte","34","Hombre","Bicicleta",2020,"San José","Montes de Oca","San Pedro","4.Miércoles","L. Diciembre","De 30 a 34"
"Peatón","Muerte","Desconocido","Hombre","No aplica",2020,"Heredia","Belén","La Asunción","5.Jueves","H. Agosto","Desconocida"
"Motociclista","Muerte","32","Hombre","Motocicleta",2020,"Heredia","San Pablo","Rincón de Sabanilla","1.Domingo","A. Enero","De 30 a 34"
"Motociclista","Muerte","Desconocido","Hombre","Motocicleta",2020,"Heredia","Santo Domingo","Tures","6.Viernes","L. Diciembre","Desconocida"
"Ciclista","Muerte","Desconocido","Hombre","Bicicleta",2020,"Limón","Matina","Batán","4.Miércoles","C. Marzo","Desconocida"
"Motociclista","Muerte","31","Hombre","Motocicleta",2020,"Alajuela","Orotina","Coyolar","5.Jueves","J. Octubre","De 30 a 34"
"Motociclista","Muerte","20","Hombre","Motocicleta",2020,"Heredia","Sarapiquí","Las Horquetas","1.Domingo","K. Noviembre","De 20 a 24"
"Motociclista","Muerte","56","Hombre","Motocicleta",2020,"Guanacaste","Liberia","Liberia","6.Viernes","L. Diciembre","De 55 a 59"
"Ciclista","Muerte","36","Hombre","Bicicleta",2020,"Guanacaste","Carrillo","Belén","6.Viernes","J. Octubre","De 35 a 39"
"Peatón","Muerte","Desconocido","Hombre","No aplica",2020,"Alajuela","San Ramón","San Lorenzo","6.Viernes","I. Setiembre","Desconocida"
"Pasajero carro","Muerte","18","Hombre","Pick up",2020,"Puntarenas","Parrita","Parrita","1.Domingo","E. Mayo","De 15 a 19"
"Ciclista","Muerte","67","Hombre","Bicicleta",2020,"Puntarenas","Garabito","Jacó","5.Jueves","J. Octubre","De 65 a 69"
"Conductor","Muerte","39","Hombre","Desconocido",2020,"Puntarenas","Parrita","Parrita","1.Domingo","L. Diciembre","De 35 a 39"
"Motociclista","Muerte","27","Mujer","Motocicleta",2020,"Limón","Siquirres","El Cairo","7.Sábado","E. Mayo","De 25 a 29"
"Motociclista","Muerte","61","Hombre","Motocicleta",2020,"Puntarenas","Coto Brus","San Vito","4.Miércoles","L. Diciembre","De 60 a 64"
"Motociclista","Muerte","38","Hombre","Motocicleta",2020,"Limón","Talamanca","Sixaola","2.Lunes","B. Febrero","De 35 a 39"
"Motociclista","Muerte","46","Hombre","Motocicleta",2020,"Limón","Talamanca","Cahuita","1.Domingo","H. Agosto","De 45 a 49"
"Motociclista","Muerte","Desconocido","Hombre","Motocicleta",2020,"Limón","Siquirres","Pacuarito","3.Martes","J. Octubre","Desconocida"
"Conductor","Muerte","38","Hombre","Taxi",2020,"Limón","Pococí","Guápiles","7.Sábado","B. Febrero","De 35 a 39"
"Motociclista","Muerte","22","Mujer","Motocicleta",2020,"Limón","Pococí","Jiménez","2.Lunes","B. Febrero","De 20 a 24"
"Peatón","Muerte","53","Hombre","No aplica",2020,"Puntarenas","Buenos Aires","Buenos Aires","7.Sábado","D. Abril","De 50 a 54"
"Peatón","Muerte","Desconocido","Hombre","No aplica",2020,"Alajuela","San Ramón","Ángeles","5.Jueves","F. Junio","Desconocida"
"Motociclista","Muerte","25","Hombre","Motocicleta",2020,"Puntarenas","Esparza","Espíritu Santo","1.Domingo","C. Marzo","De 25 a 29"
"Peatón","Muerte","52","Hombre","No aplica",2020,"Puntarenas","Puntarenas","Chomes","5.Jueves","I. Setiembre","De 50 a 54"
"Conductor","Muerte","38","Hombre","Pick up",2020,"Puntarenas","Esparza","Caldera","3.Martes","K. Noviembre","De 35 a 39"
"Peatón","Muerte","16","Hombre","No aplica",2020,"Puntarenas","Puntarenas","El Roble","1.Domingo","D. Abril","De 15 a 19"
"Conductor","Muerte","57","Hombre","Pick up",2020,"Alajuela","San Ramón","San Lorenzo","2.Lunes","A. Enero","De 55 a 59"
"Peatón","Muerte","65","Hombre","No aplica",2020,"Puntarenas","Puntarenas","Chacarita","2.Lunes","C. Marzo","De 65 a 69"
"Motociclista","Muerte","26","Mujer","Motocicleta",2020,"San José","Puriscal","Barbacoas","7.Sábado","A. Enero","De 25 a 29"
"Motociclista","Muerte","19","Hombre","Motocicleta",2020,"San José","Puriscal","Santiago","7.Sábado","L. Diciembre","De 15 a 19"
"Peatón","Muerte","30","Hombre","No aplica",2020,"Alajuela","Alajuela","San Antonio","4.Miércoles","D. Abril","De 30 a 34"
"Peatón","Muerte","29","Hombre","No aplica",2020,"Guanacaste","Santa Cruz","Cabo Velas","3.Martes","A. Enero","De 25 a 29"
"Conductor","Muerte","45","Hombre","Automóvil",2020,"Heredia","Heredia","Ulloa","4.Miércoles","B. Febrero","De 45 a 49"
"Peatón","Muerte","88","Hombre","No aplica",2020,"Heredia","Santo Domingo","Santa Rosa","4.Miércoles","J. Octubre","75 y más"
"Conductor","Muerte","52","Hombre","Automóvil",2020,"Alajuela","Palmares","Buenos Aires","5.Jueves","A. Enero","De 50 a 54"
"Motociclista","Muerte","23","Hombre","Motocicleta",2020,"Alajuela","San Ramón","San Rafael","4.Miércoles","L. Diciembre","De 20 a 24"
"Pasajero moto","Muerte","12","Hombre","Motocicleta",2020,"San José","San José","Uruca","5.Jueves","L. Diciembre","De 10 a 14"
"Motociclista","Muerte","Desconocido","Hombre","Motocicleta",2020,"Alajuela","Upala","Delicias","4.Miércoles","C. Marzo","Desconocida"
"Motociclista","Muerte","Desconocido","Hombre","Motocicleta",2020,"Alajuela","Guatuso","Buenavista","2.Lunes","E. Mayo","Desconocida"
"Motociclista","Muerte","21","Hombre","Motocicleta",2020,"Puntarenas","Puntarenas","Chomes","2.Lunes","L. Diciembre","De 20 a 24"
"Pasajero carro","Muerte","38","Mujer","Desconocido",2020,"Alajuela","Los Chiles","El Amparo","5.Jueves","C. Marzo","De 35 a 39"
"Conductor","Muerte","34","Hombre","Automóvil",2020,"San José","Santa Ana","Pozos","1.Domingo","D. Abril","De 30 a 34"
"Peatón","Muerte","Desconocido","Hombre","No aplica",2020,"Limón","Siquirres","Siquirres","2.Lunes","G. Julio","Desconocida"
"Motociclista","Muerte","23","Hombre","Motocicleta",2020,"Alajuela","Grecia","San José","1.Domingo","K. Noviembre","De 20 a 24"
"Conductor","Muerte","55","Hombre","Automóvil",2020,"Alajuela","Alajuela","San José","3.Martes","A. Enero","De 55 a 59"
"Motociclista","Muerte","22","Hombre","Motocicleta",2020,"San José","Pérez Zeledón","San Isidro de El General","5.Jueves","B. Febrero","De 20 a 24"
"Motociclista","Muerte","30","Hombre","Motocicleta",2020,"San José","Pérez Zeledón","Daniel Flores","3.Martes","H. Agosto","De 30 a 34"
"Motociclista","Muerte","46","Hombre","Motocicleta",2020,"Guanacaste","Santa Cruz","Tamarindo","7.Sábado","C. Marzo","De 45 a 49"
"Peatón","Muerte","32","Hombre","No aplica",2020,"Limón","Pococí","Rita","2.Lunes","L. Diciembre","De 30 a 34"
"Motociclista","Muerte","32","Hombre","Motocicleta",2020,"Puntarenas","Esparza","Espíritu Santo","3.Martes","B. Febrero","De 30 a 34"
"Pasajero carro","Muerte","53","Mujer","Automóvil",2020,"Alajuela","Naranjo","El Rosario","7.Sábado","E. Mayo","De 50 a 54"
"Conductor","Muerte","42","Hombre","Automóvil",2020,"Alajuela","Naranjo","El Rosario","7.Sábado","E. Mayo","De 40 a 44"
"Peatón","Muerte","22","Hombre","No aplica",2020,"San José","Pérez Zeledón","Daniel Flores","3.Martes","A. Enero","De 20 a 24"
"Peatón","Muerte","Desconocido","Hombre","No aplica",2020,"San José","Pérez Zeledón","Daniel Flores","7.Sábado","C. Marzo","Desconocida"
"Conductor","Muerte","18","Hombre","Desconocido",2020,"Limón","Talamanca","Cahuita","1.Domingo","B. Febrero","De 15 a 19"
"Motociclista","Muerte","32","Hombre","Motocicleta",2020,"Puntarenas","Puntarenas","Paquera","1.Domingo","E. Mayo","De 30 a 34"
"Motociclista","Muerte","72","Hombre","Motocicleta",2020,"Heredia","Sarapiquí","Las Horquetas","1.Domingo","G. Julio","De 70 a 74"
"Pasajero moto","Muerte","12","Hombre","Motocicleta",2020,"Puntarenas","Puntarenas","Paquera","7.Sábado","A. Enero","De 10 a 14"
"Peatón","Muerte","56","Hombre","No aplica",2020,"San José","San José","San Francisco de Dos Ríos","4.Miércoles","A. Enero","De 55 a 59"
"Pasajero moto","Muerte","20","Hombre","Motocicleta",2020,"Puntarenas","Buenos Aires","Buenos Aires","1.Domingo","I. Setiembre","De 20 a 24"
"Conductor","Muerte","25","Hombre","Automóvil",2020,"Puntarenas","Parrita","Parrita","4.Miércoles","A. Enero","De 25 a 29"
"Motociclista","Muerte","22","Hombre","Motocicleta",2020,"Puntarenas","Coto Brus","Sabalito","7.Sábado","G. Julio","De 20 a 24"
"Conductor","Muerte","60","Hombre","Desconocido",2020,"Alajuela","San Ramón","Ángeles","6.Viernes","K. Noviembre","De 60 a 64"
"Conductor","Muerte","Desconocido","Hombre","Desconocido",2020,"Guanacaste","Bagaces","Bagaces","7.Sábado","F. Junio","Desconocida"
"Motociclista","Muerte","19","Hombre","Motocicleta",2020,"Guanacaste","Bagaces","Bagaces","3.Martes","F. Junio","De 15 a 19"
"Motociclista","Muerte","Desconocido","Hombre","Motocicleta",2020,"Guanacaste","Tilarán","Tronadora","4.Miércoles","G. Julio","Desconocida"
"Motociclista","Muerte","29","Hombre","Motocicleta",2020,"Limón","Matina","Carrandi","1.Domingo","C. Marzo","De 25 a 29"
"Motociclista","Muerte","25","Hombre","Motocicleta",2020,"Alajuela","Alajuela","Carrizal","5.Jueves","G. Julio","De 25 a 29"
"Motociclista","Muerte","53","Hombre","Motocicleta",2020,"Guanacaste","Abangares","Las Juntas","7.Sábado","E. Mayo","De 50 a 54"
"Pasajero carro","Muerte","1","Hombre","Automóvil",2020,"Alajuela","Guatuso","San Rafael","7.Sábado","F. Junio","De 0 a 4"
"Motociclista","Muerte","55","Hombre","Motocicleta",2020,"Alajuela","Upala","Upala","6.Viernes","I. Setiembre","De 55 a 59"
"Motociclista","Muerte","14","Hombre","Motocicleta",2020,"Alajuela","Upala","Dos Ríos","2.Lunes","J. Octubre","De 10 a 14"
"Peatón","Muerte","72","Hombre","No aplica",2020,"Guanacaste","Nicoya","Mansión","5.Jueves","G. Julio","De 70 a 74"
"Ciclista","Muerte","41","Hombre","Bicicleta",2020,"Guanacaste","Santa Cruz","Veintisiete de Abril","6.Viernes","F. Junio","De 40 a 44"
"Motociclista","Muerte","50","Hombre","Motocicleta",2020,"Guanacaste","Nicoya","Nicoya","3.Martes","J. Octubre","De 50 a 54"
"Motociclista","Muerte","21","Hombre","Motocicleta",2020,"Puntarenas","Coto Brus","Sabalito","1.Domingo","C. Marzo","De 20 a 24"
"Peatón","Muerte","19","Hombre","No aplica",2020,"San José","San José","Hospital","6.Viernes","D. Abril","De 15 a 19"
"Pasajero moto","Muerte","24","Mujer","Motocicleta",2020,"San José","Escazú","San Rafael","4.Miércoles","C. Marzo","De 20 a 24"
"Conductor","Muerte","22","Hombre","Desconocido",2020,"Cartago","La Unión","San Juan","7.Sábado","C. Marzo","De 20 a 24"
"Conductor","Muerte","29","Hombre","Desconocido",2020,"Cartago","La Unión","San Juan","7.Sábado","C. Marzo","De 25 a 29"
"Pasajero carro","Muerte","21","Hombre","Desconocido",2020,"San José","San José","Mata Redonda","6.Viernes","F. Junio","De 20 a 24"
"Motociclista","Muerte","26","Hombre","Motocicleta",2020,"Alajuela","Río Cuarto","Santa Isabel","7.Sábado","J. Octubre","De 25 a 29"
"Motociclista","Muerte","45","Hombre","Motocicleta",2020,"Puntarenas","Puntarenas","Cóbano","6.Viernes","L. Diciembre","De 45 a 49"
"Pasajero moto","Muerte","20","Mujer","Motocicleta",2020,"Puntarenas","Puntarenas","Cóbano","1.Domingo","L. Diciembre","De 20 a 24"
