"Rol","Tipo de lesión","Edad","Sexo","Vehiculo en  el que viajaba","Año","Provincia","Cantón","Distrito","Día","Mes","Edad quinquenal"
"Conductor","Muerte","Desconocido","Hombre","Automóvil",2018,"San José","Santa Ana","Pozos","4.Miércoles","G. Julio","Desconocida"
"Conductor","Muerte","24","Hombre","Automóvil",2018,"San José","Santa Ana","Pozos","4.Miércoles","G. Julio","De 20 a 24"
"Conductor","Muerte","57","Hombre","Desconocido",2018,"San José","Curridabat","Curridabat","2.Lunes","I. Setiembre","De 55 a 59"
"Motociclista","Muerte","34","Mujer","Motocicleta",2018,"Cartago","Cartago","Carmen","4.Miércoles","A. Enero","De 30 a 34"
"Motociclista","Muerte","Desconocido","Hombre","Motocicleta",2018,"Alajuela","San Carlos","Pital","7.Sábado","D. Abril","Desconocida"
"Ciclista","Muerte","63","Hombre","Bicicleta",2018,"Alajuela","San Carlos","Pital","3.Martes","G. Julio","De 60 a 64"
"Motociclista","Muerte","43","Hombre","Motocicleta",2018,"Alajuela","San Carlos","La Palmera","3.Martes","H. Agosto","De 40 a 44"
"Motociclista","Muerte","16","Hombre","Motocicleta",2018,"San José","Pérez Zeledón","La amistad","2.Lunes","A. Enero","De 15 a 19"
"Motociclista","Muerte","26","Hombre","Motocicleta",2018,"San José","Pérez Zeledón","Pejibaye","5.Jueves","I. Setiembre","De 25 a 29"
"Motociclista","Muerte","52","Hombre","Motocicleta",2018,"Puntarenas","Osa","Bahía Ballena","7.Sábado","C. Marzo","De 50 a 54"
"Conductor","Muerte","30","Hombre","Automóvil",2018,"Puntarenas","Osa","Bahía Ballena","1.Domingo","G. Julio","De 30 a 34"
"Peatón","Muerte","85","Hombre","No aplica",2018,"Cartago","Turrialba","Turrialba","1.Domingo","L. Diciembre","75 y más"
"Motociclista","Muerte","30","Hombre","Motocicleta",2018,"Heredia","Heredia","Ulloa","6.Viernes","J. Octubre","De 30 a 34"
"Conductor","Muerte","23","Hombre","Automóvil",2018,"Puntarenas","Buenos Aires","Buenos Aires","7.Sábado","H. Agosto","De 20 a 24"
"Peatón","Muerte","20","Hombre","No aplica",2018,"Heredia","Sarapiquí","Las Horquetas","1.Domingo","D. Abril","De 20 a 24"
"Peatón","Muerte","Desconocido","Hombre","No aplica",2018,"Heredia","Sarapiquí","La Virgen","6.Viernes","H. Agosto","Desconocida"
"Motociclista","Muerte","27","Hombre","Motocicleta",2018,"Heredia","Sarapiquí","La Virgen","5.Jueves","K. Noviembre","De 25 a 29"
"Pasajero moto","Muerte","27","Hombre","Motocicleta",2018,"Heredia","Sarapiquí","La Virgen","5.Jueves","K. Noviembre","De 25 a 29"
"Pasajero moto","Muerte","Desconocido","Hombre","Motocicleta",2018,"Heredia","Sarapiquí","La Virgen","5.Jueves","K. Noviembre","Desconocida"
"Motociclista","Muerte","46","Hombre","Motocicleta",2018,"Limón","Pococí","Rita","1.Domingo","L. Diciembre","De 45 a 49"
"Motociclista","Muerte","28","Hombre","Motocicleta",2018,"Limón","Pococí","Rita","1.Domingo","L. Diciembre","De 25 a 29"
"Conductor","Muerte","63","Hombre","Rural",2018,"Cartago","Jiménez","Juan Viñas","5.Jueves","C. Marzo","De 60 a 64"
"Motociclista","Muerte","28","Hombre","Motocicleta",2018,"Puntarenas","Garabito","Jacó","6.Viernes","C. Marzo","De 25 a 29"
"Motociclista","Muerte","34","Hombre","Motocicleta",2018,"Puntarenas","Parrita","Parrita","4.Miércoles","F. Junio","De 30 a 34"
"Motociclista","Muerte","47","Hombre","Motocicleta",2018,"Alajuela","Upala","Yolillal","4.Miércoles","F. Junio","De 45 a 49"
"Pasajero moto","Muerte","47","Mujer","Motocicleta",2018,"Alajuela","Upala","Yolillal","4.Miércoles","F. Junio","De 45 a 49"
"Motociclista","Muerte","39","Hombre","Motocicleta",2018,"Alajuela","Upala","Bijagua","1.Domingo","F. Junio","De 35 a 39"
"Motociclista","Muerte","39","Hombre","Motocicleta",2018,"Alajuela","Upala","Canalete","7.Sábado","G. Julio","De 35 a 39"
"Peatón","Muerte","66","Hombre","No aplica",2018,"Alajuela","Upala","Bijagua","1.Domingo","H. Agosto","De 65 a 69"
"Motociclista","Muerte","43","Hombre","Motocicleta",2018,"Alajuela","Upala","Dos Ríos","7.Sábado","I. Setiembre","De 40 a 44"
"Motociclista","Muerte","29","Hombre","Motocicleta",2018,"Alajuela","Upala","San José o Pizote","2.Lunes","K. Noviembre","De 25 a 29"
"Motociclista","Muerte","26","Hombre","Motocicleta",2018,"Alajuela","Guatuso","Katira","6.Viernes","J. Octubre","De 25 a 29"
"Pasajero carro","Muerte","49","Hombre","Automóvil",2018,"Guanacaste","Abangares","Las Juntas","1.Domingo","J. Octubre","De 45 a 49"
"Conductor","Muerte","31","Hombre","Pick up",2018,"Alajuela","San Carlos","Pital","2.Lunes","A. Enero","De 30 a 34"
"Motociclista","Muerte","32","Hombre","Motocicleta",2018,"Alajuela","San Carlos","La Palmera","7.Sábado","F. Junio","De 30 a 34"
"Peatón","Muerte","Desconocido","Hombre","No aplica",2018,"Alajuela","San Carlos","Quesada","2.Lunes","H. Agosto","Desconocida"
"Motociclista","Muerte","32","Hombre","Motocicleta",2018,"Puntarenas","Osa","Bahía Ballena","4.Miércoles","H. Agosto","De 30 a 34"
"Motociclista","Muerte","18","Hombre","Motocicleta",2018,"Puntarenas","Buenos Aires","Boruca","2.Lunes","L. Diciembre","De 15 a 19"
"Pasajero carro","Muerte","18","Hombre","Automóvil",2018,"Heredia","Sarapiquí","Puerto Viejo","1.Domingo","H. Agosto","De 15 a 19"
"Motociclista","Muerte","32","Hombre","Motocicleta",2018,"Heredia","Sarapiquí","Puerto Viejo","4.Miércoles","J. Octubre","De 30 a 34"
"Motociclista","Muerte","28","Hombre","Motocicleta",2018,"Heredia","Sarapiquí","Las Horquetas","5.Jueves","L. Diciembre","De 25 a 29"
"Motociclista","Muerte","18","Hombre","Motocicleta",2018,"San José","Pérez Zeledón","Daniel Flores","7.Sábado","D. Abril","De 15 a 19"
"Pasajero moto","Muerte","43","Mujer","Motocicleta",2018,"San José","Pérez Zeledón","Rivas","1.Domingo","H. Agosto","De 40 a 44"
"Conductor","Muerte","49","Mujer","Automóvil",2018,"San José","Vázquez de Coronado","Dulce Nombre de Jesús","2.Lunes","E. Mayo","De 45 a 49"
"Peatón","Muerte","81","Hombre","No aplica",2018,"Limón","Talamanca","Sixaola","7.Sábado","L. Diciembre","75 y más"
"Pasajero carro","Muerte","94","Mujer","Automóvil",2018,"Heredia","San Isidro","San José","7.Sábado","F. Junio","75 y más"
"Peatón","Muerte","43","Mujer","No aplica",2018,"Puntarenas","Osa","Bahía Ballena","2.Lunes","C. Marzo","De 40 a 44"
"Conductor","Muerte","28","Hombre","Automóvil",2018,"Heredia","Heredia","Ulloa","1.Domingo","D. Abril","De 25 a 29"
"Conductor","Muerte","20","Hombre","Automóvil",2018,"San José","San José","Hatillo","3.Martes","E. Mayo","De 20 a 24"
"Pasajero carro","Muerte","22","Hombre","Automóvil",2018,"San José","San José","Hatillo","3.Martes","E. Mayo","De 20 a 24"
"Motociclista","Muerte","55","Hombre","Motocicleta",2018,"Alajuela","San Carlos","La Tigra","7.Sábado","E. Mayo","De 55 a 59"
"Motociclista","Muerte","23","Hombre","Motocicleta",2018,"Alajuela","San Carlos","Cutris","6.Viernes","F. Junio","De 20 a 24"
"Ciclista","Muerte","39","Hombre","Bicicleta",2018,"Alajuela","San Carlos","La Fortuna","7.Sábado","F. Junio","De 35 a 39"
"Motociclista","Muerte","28","Hombre","Motocicleta",2018,"Alajuela","San Carlos","La Fortuna","1.Domingo","J. Octubre","De 25 a 29"
"Motociclista","Muerte","20","Hombre","Motocicleta",2018,"Alajuela","Alajuela","Turrúcares","5.Jueves","G. Julio","De 20 a 24"
"Motociclista","Muerte","19","Hombre","Motocicleta",2018,"Alajuela","Alajuela","San Rafael","1.Domingo","J. Octubre","De 15 a 19"
"Conductor","Muerte","33","Hombre","Automóvil",2018,"San José","Vázquez de Coronado","Dulce Nombre de Jesús","5.Jueves","E. Mayo","De 30 a 34"
"Conductor","Muerte","49","Mujer","Automóvil",2018,"Limón","Pococí","Guápiles","7.Sábado","J. Octubre","De 45 a 49"
"Conductor","Muerte","35","Hombre","Automóvil",2018,"Puntarenas","Quepos","Savegre","5.Jueves","L. Diciembre","De 35 a 39"
"Conductor","Muerte","49","Hombre","Pick up",2018,"Puntarenas","Quepos","Savegre","5.Jueves","L. Diciembre","De 45 a 49"
"Ciclista","Muerte","63","Hombre","Bicicleta",2018,"Puntarenas","Osa","Palmar","5.Jueves","H. Agosto","De 60 a 64"
"Peatón","Muerte","73","Hombre","No aplica",2018,"Limón","Matina","Matina","4.Miércoles","L. Diciembre","De 70 a 74"
"Conductor","Muerte","24","Hombre","Automóvil",2018,"Limón","Pococí","Cariari","5.Jueves","L. Diciembre","De 20 a 24"
"Ciclista","Muerte","51","Hombre","Bicicleta",2018,"Limón","Matina","Batán","1.Domingo","L. Diciembre","De 50 a 54"
"Conductor","Muerte","40","Hombre","Camión",2018,"Puntarenas","Golfito","Puerto Jiménez","7.Sábado","H. Agosto","De 40 a 44"
"Conductor","Muerte","30","Hombre","Desconocido",2018,"Guanacaste","La Cruz","La Cruz","7.Sábado","J. Octubre","De 30 a 34"
"Ciclista","Muerte","56","Hombre","Bicicleta",2018,"Alajuela","Guatuso","San Rafael","6.Viernes","K. Noviembre","De 55 a 59"
"Motociclista","Muerte","30","Hombre","Motocicleta",2018,"Puntarenas","Buenos Aires","Volcán","1.Domingo","L. Diciembre","De 30 a 34"
"Conductor","Muerte","50","Hombre","Desconocido",2018,"Alajuela","San Carlos","Aguas Zarcas","5.Jueves","F. Junio","De 50 a 54"
"Motociclista","Muerte","24","Hombre","Motocicleta",2018,"Alajuela","Alajuela","Guácima","5.Jueves","B. Febrero","De 20 a 24"
"Conductor","Muerte","34","Hombre","Automóvil",2018,"Heredia","Santo Domingo","San Miguel","4.Miércoles","H. Agosto","De 30 a 34"
"Peatón","Muerte","Desconocido","Hombre","No aplica",2018,"San José","San José","Pavas","4.Miércoles","D. Abril","Desconocida"
"Motociclista","Muerte","66","Hombre","Motocicleta",2018,"Alajuela","Orotina","La Ceiba","5.Jueves","K. Noviembre","De 65 a 69"
"Motociclista","Muerte","34","Hombre","Motocicleta",2018,"Puntarenas","Puntarenas","Chomes","4.Miércoles","B. Febrero","De 30 a 34"
"Conductor","Muerte","42","Hombre","Automóvil",2018,"Alajuela","Grecia","Río Cuarto","5.Jueves","A. Enero","De 40 a 44"
"Conductor","Muerte","71","Hombre","Pick up",2018,"Guanacaste","Nicoya","Nicoya","2.Lunes","K. Noviembre","De 70 a 74"
"Conductor","Muerte","38","Hombre","Automóvil",2018,"Guanacaste","Nicoya","Belén de Nosarita","2.Lunes","B. Febrero","De 35 a 39"
"Conductor","Muerte","35","Hombre","Desconocido",2018,"Guanacaste","Nicoya","Mansión","4.Miércoles","E. Mayo","De 35 a 39"
"Conductor","Muerte","43","Hombre","Automóvil",2018,"Puntarenas","Esparza","Macacona","3.Martes","K. Noviembre","De 40 a 44"
"Peatón","Muerte","Desconocido","Hombre","No aplica",2018,"San José","Goicoechea","Calle Blancos","7.Sábado","K. Noviembre","Desconocida"
"Peatón","Muerte","Desconocido","Hombre","No aplica",2018,"San José","San José","Zapote","6.Viernes","H. Agosto","Desconocida"
"Pasajero moto","Muerte","Desconocido","Hombre","Motocicleta",2018,"Limón","Matina","Batán","7.Sábado","A. Enero","Desconocida"
"Motociclista","Muerte","28","Hombre","Motocicleta",2018,"San José","Pérez Zeledón","El General","1.Domingo","K. Noviembre","De 25 a 29"
"Motociclista","Muerte","52","Hombre","Motocicleta",2018,"Limón","Talamanca","Cahuita","4.Miércoles","J. Octubre","De 50 a 54"
"Conductor","Muerte","27","Hombre","Pick up",2018,"Limón","Matina","Batán","4.Miércoles","H. Agosto","De 25 a 29"
"Pasajero carro","Muerte","44","Hombre","Pick up",2018,"Limón","Matina","Batán","4.Miércoles","H. Agosto","De 40 a 44"
"Motociclista","Muerte","22","Hombre","Motocicleta",2018,"San José","Pérez Zeledón","Daniel Flores","3.Martes","F. Junio","De 20 a 24"
"Ciclista","Muerte","51","Hombre","Bicicleta",2018,"Limón","Talamanca","Bratsi","7.Sábado","D. Abril","De 50 a 54"
"Motociclista","Muerte","21","Hombre","Motocicleta",2018,"Guanacaste","Liberia","Liberia","5.Jueves","F. Junio","De 20 a 24"
"Motociclista","Muerte","57","Hombre","Motocicleta",2018,"Limón","Pococí","Cariari","1.Domingo","B. Febrero","De 55 a 59"
"Conductor","Muerte","18","Hombre","Desconocido",2018,"Limón","Guácimo","Río Jiménez","4.Miércoles","H. Agosto","De 15 a 19"
"Motociclista","Muerte","29","Hombre","Motocicleta",2018,"San José","Mora","Colón","3.Martes","K. Noviembre","De 25 a 29"
"Motociclista","Muerte","38","Hombre","Motocicleta",2018,"Guanacaste","Abangares","Las Juntas","4.Miércoles","E. Mayo","De 35 a 39"
"Conductor","Muerte","46","Hombre","Automóvil",2018,"Puntarenas","Puntarenas","El Roble","4.Miércoles","G. Julio","De 45 a 49"
"Motociclista","Muerte","19","Hombre","Motocicleta",2018,"Guanacaste","Santa Cruz","Diriá","6.Viernes","D. Abril","De 15 a 19"
"Pasajero moto","Muerte","22","Hombre","Motocicleta",2018,"Guanacaste","Santa Cruz","Veintisiete de Abril","7.Sábado","I. Setiembre","De 20 a 24"
"Motociclista","Muerte","43","Hombre","Motocicleta",2018,"Guanacaste","Santa Cruz","Santa Cruz","1.Domingo","H. Agosto","De 40 a 44"
"Motociclista","Muerte","29","Hombre","Motocicleta",2018,"Heredia","Flores","San Joaquín","5.Jueves","K. Noviembre","De 25 a 29"
"Motociclista","Muerte","Desconocido","Hombre","Motocicleta",2018,"San José","Santa Ana","Pozos","3.Martes","B. Febrero","Desconocida"
"Motociclista","Muerte","20","Hombre","Motocicleta",2018,"San José","Puriscal","San Antonio","5.Jueves","C. Marzo","De 20 a 24"
"Motociclista","Muerte","24","Hombre","Motocicleta",2018,"San José","Mora","Colón","6.Viernes","C. Marzo","De 20 a 24"
"Pasajero carro","Muerte","47","Mujer","Automóvil",2018,"San José","Acosta","Sabanillas","7.Sábado","C. Marzo","De 45 a 49"
"Conductor","Muerte","51","Hombre","Microbús",2018,"Puntarenas","Puntarenas","Guacimal","5.Jueves","I. Setiembre","De 50 a 54"
"Motociclista","Muerte","36","Hombre","Motocicleta",2018,"San José","Goicoechea","Purral","4.Miércoles","I. Setiembre","De 35 a 39"
"Motociclista","Muerte","16","Hombre","Motocicleta",2018,"Cartago","Jiménez","Pejibaye","4.Miércoles","F. Junio","De 15 a 19"
"Pasajero bicicleta","Muerte","58","Hombre","Bicicleta",2018,"Alajuela","Alajuela","San Rafael","1.Domingo","A. Enero","De 55 a 59"
"Pasajero carro","Muerte","27","Hombre","Otros",2018,"Alajuela","Atenas","Santa Eulalia","6.Viernes","H. Agosto","De 25 a 29"
"Motociclista","Muerte","17","Hombre","Motocicleta",2018,"San José","Aserrí","Vuelta de Jorco","3.Martes","A. Enero","De 15 a 19"
"Motociclista","Muerte","24","Hombre","Motocicleta",2018,"San José","Desamparados","Los Guido","2.Lunes","G. Julio","De 20 a 24"
"Motociclista","Muerte","20","Hombre","Motocicleta",2018,"Puntarenas","Puntarenas","El Roble","6.Viernes","E. Mayo","De 20 a 24"
"Motociclista","Muerte","22","Hombre","Motocicleta",2018,"Cartago","Oreamuno","Potrero Cerrado","1.Domingo","B. Febrero","De 20 a 24"
"Pasajero moto","Muerte","16","Mujer","Motocicleta",2018,"Cartago","Oreamuno","Potrero Cerrado","1.Domingo","B. Febrero","De 15 a 19"
"Motociclista","Muerte","36","Hombre","Motocicleta",2018,"Cartago","La Unión","Tres Ríos","7.Sábado","I. Setiembre","De 35 a 39"
"Conductor","Muerte","33","Hombre","Otros",2018,"San José","Dota","Copey","2.Lunes","D. Abril","De 30 a 34"
"Peatón","Muerte","61","Hombre","No aplica",2018,"Limón","Matina","Batán","1.Domingo","C. Marzo","De 60 a 64"
"Ciclista","Muerte","31","Hombre","Bicicleta",2018,"Limón","Pococí","Guápiles","6.Viernes","E. Mayo","De 30 a 34"
"Motociclista","Muerte","30","Hombre","Motocicleta",2018,"San José","San José","Catedral","7.Sábado","E. Mayo","De 30 a 34"
"Ciclista","Muerte","Desconocido","Hombre","Bicicleta",2018,"Alajuela","Los Chiles","Los Chiles","7.Sábado","B. Febrero","Desconocida"
"Motociclista","Muerte","Desconocido","Hombre","Motocicleta",2018,"Alajuela","Los Chiles","El Amparo","6.Viernes","H. Agosto","Desconocida"
"Conductor","Muerte","66","Hombre","Pick up",2018,"Alajuela","Alajuela","Turrúcares","3.Martes","F. Junio","De 65 a 69"
"Peatón","Muerte","Desconocido","Hombre","No aplica",2018,"Alajuela","Alajuela","Garita","5.Jueves","L. Diciembre","Desconocida"
"Peatón","Muerte","19","Hombre","No aplica",2018,"Limón","Siquirres","El Cairo","6.Viernes","A. Enero","De 15 a 19"
"Conductor","Muerte","44","Mujer","Automóvil",2018,"Heredia","Sarapiquí","Las Horquetas","5.Jueves","D. Abril","De 40 a 44"
"Conductor","Muerte","35","Mujer","Automóvil",2018,"San José","Pérez Zeledón","San Isidro de El General","7.Sábado","E. Mayo","De 35 a 39"
"Conductor","Muerte","34","Hombre","Desconocido",2018,"Cartago","Paraíso","Orosi","3.Martes","K. Noviembre","De 30 a 34"
"Conductor","Muerte","32","Hombre","Pick up",2018,"Alajuela","Alajuela","Turrúcares","7.Sábado","B. Febrero","De 30 a 34"
"Pasajero carro","Muerte","30","Hombre","Pick up",2018,"Alajuela","Alajuela","Turrúcares","7.Sábado","B. Febrero","De 30 a 34"
"Pasajero carro","Muerte","38","Hombre","Pick up",2018,"Alajuela","Alajuela","Turrúcares","7.Sábado","B. Febrero","De 35 a 39"
"Motociclista","Muerte","Desconocido","Hombre","Motocicleta",2018,"San José","San José","Zapote","5.Jueves","F. Junio","Desconocida"
"Conductor","Muerte","45","Hombre","Rural",2018,"Guanacaste","Santa Cruz","Cuajiniquil","1.Domingo","L. Diciembre","De 45 a 49"
"Conductor","Muerte","37","Mujer","Automóvil",2018,"Puntarenas","Montes de Oro","San Isidro","3.Martes","G. Julio","De 35 a 39"
"Motociclista","Muerte","24","Hombre","Motocicleta",2018,"Limón","Siquirres","Germania","4.Miércoles","B. Febrero","De 20 a 24"
"Motociclista","Muerte","20","Hombre","Motocicleta",2018,"Limón","Siquirres","Alegría","7.Sábado","F. Junio","De 20 a 24"
"Conductor","Muerte","58","Hombre","Desconocido",2018,"Limón","Siquirres","Siquirres","2.Lunes","G. Julio","De 55 a 59"
"Pasajero moto","Muerte","20","Mujer","Motocicleta",2018,"Heredia","Sarapiquí","La Virgen","1.Domingo","G. Julio","De 20 a 24"
"Motociclista","Muerte","33","Hombre","Motocicleta",2018,"Guanacaste","Carrillo","Sardinal","7.Sábado","C. Marzo","De 30 a 34"
"Peatón","Muerte","56","Hombre","No aplica",2018,"Guanacaste","La Cruz","La Cruz","3.Martes","A. Enero","De 55 a 59"
"Conductor","Muerte","38","Hombre","Automóvil",2018,"Guanacaste","La Cruz","La Cruz","2.Lunes","L. Diciembre","De 35 a 39"
"Conductor","Muerte","20","Hombre","Automóvil",2018,"Guanacaste","Carrillo","Sardinal","1.Domingo","A. Enero","De 20 a 24"
"Motociclista","Muerte","54","Hombre","Motocicleta",2018,"Puntarenas","Puntarenas","Lepanto","6.Viernes","A. Enero","De 50 a 54"
"Peatón","Muerte","35","Hombre","No aplica",2018,"San José","Pérez Zeledón","El General","1.Domingo","B. Febrero","De 35 a 39"
"Conductor","Muerte","24","Hombre","Desconocido",2018,"Alajuela","Upala","Aguas Claras","7.Sábado","C. Marzo","De 20 a 24"
"Conductor","Muerte","51","Hombre","Desconocido",2018,"Puntarenas","Osa","Piedras Blancas","1.Domingo","B. Febrero","De 50 a 54"
"Conductor","Muerte","Desconocido","Hombre","Automóvil",2018,"Puntarenas","Puntarenas","Puntarenas","1.Domingo","C. Marzo","Desconocida"
"Pasajero carro","Muerte","8","Hombre","Automóvil",2018,"Alajuela","San Ramón","Santiago","6.Viernes","A. Enero","De 05 a 09"
"Conductor","Muerte","64","Hombre","Desconocido",2018,"Limón","Talamanca","Cahuita","3.Martes","E. Mayo","De 60 a 64"
"Ciclista","Muerte","48","Hombre","Bicicleta",2018,"Limón","Siquirres","El Cairo","7.Sábado","I. Setiembre","De 45 a 49"
"Motociclista","Muerte","26","Hombre","Motocicleta",2018,"Limón","Siquirres","El Cairo","7.Sábado","I. Setiembre","De 25 a 29"
"Pasajero bicicleta","Muerte","Desconocido","Hombre","Bicicleta",2018,"Limón","Matina","Batán","7.Sábado","J. Octubre","Desconocida"
"Ciclista","Muerte","44","Hombre","Bicicleta",2018,"Limón","Limón","Limón","2.Lunes","K. Noviembre","De 40 a 44"
"Conductor","Muerte","44","Hombre","Desconocido",2018,"Limón","Matina","Batán","4.Miércoles","K. Noviembre","De 40 a 44"
"Ciclista","Muerte","42","Hombre","Bicicleta",2018,"Limón","Limón","Limón","1.Domingo","L. Diciembre","De 40 a 44"
"Ciclista","Muerte","45","Mujer","Bicicleta",2018,"Limón","Talamanca","Cahuita","7.Sábado","L. Diciembre","De 45 a 49"
"Ciclista","Muerte","73","Hombre","Bicicleta",2018,"Limón","Talamanca","Sixaola","3.Martes","E. Mayo","De 70 a 74"
"Motociclista","Muerte","23","Hombre","Motocicleta",2018,"Limón","Talamanca","Cahuita","7.Sábado","C. Marzo","De 20 a 24"
"Conductor","Muerte","39","Hombre","Automóvil",2018,"Alajuela","San Ramón","San Lorenzo","1.Domingo","I. Setiembre","De 35 a 39"
"Motociclista","Muerte","27","Hombre","Motocicleta",2018,"Puntarenas","Corredores","Corredor","5.Jueves","K. Noviembre","De 25 a 29"
"Motociclista","Muerte","38","Hombre","Motocicleta",2018,"Puntarenas","Puntarenas","Barranca","7.Sábado","G. Julio","De 35 a 39"
"Ciclista","Muerte","79","Hombre","Bicicleta",2018,"Puntarenas","Osa","Puerto Cortés","3.Martes","C. Marzo","75 y más"
"Conductor","Muerte","39","Mujer","Desconocido",2018,"Puntarenas","Puntarenas","Pitahaya","1.Domingo","H. Agosto","De 35 a 39"
"Motociclista","Muerte","34","Hombre","Motocicleta",2018,"Alajuela","Alajuela","Alajuela","4.Miércoles","G. Julio","De 30 a 34"
"Peatón","Muerte","36","Hombre","No aplica",2018,"Limón","Limón","Limón","2.Lunes","C. Marzo","De 35 a 39"
"Ciclista","Muerte","48","Hombre","Bicicleta",2018,"Limón","Talamanca","Cahuita","3.Martes","F. Junio","De 45 a 49"
"Ciclista","Muerte","17","Hombre","Bicicleta",2018,"Alajuela","San Carlos","La Palmera","1.Domingo","A. Enero","De 15 a 19"
"Motociclista","Muerte","60","Hombre","Motocicleta",2018,"Alajuela","Upala","Bijagua","5.Jueves","A. Enero","De 60 a 64"
"Conductor","Muerte","30","Hombre","Rural",2018,"Guanacaste","Bagaces","Mogote","7.Sábado","D. Abril","De 30 a 34"
"Motociclista","Muerte","66","Hombre","Motocicleta",2018,"Guanacaste","Abangares","San Juan","4.Miércoles","D. Abril","De 65 a 69"
"Pasajero carro","Muerte","65","Mujer","Automóvil",2018,"San José","Desamparados","Desamparados","4.Miércoles","F. Junio","De 65 a 69"
"Pasajero carro","Muerte","Desconocido","Hombre","Desconocido",2018,"Guanacaste","Bagaces","Bagaces","1.Domingo","B. Febrero","Desconocida"
"Motociclista","Muerte","65","Hombre","Motocicleta",2018,"Guanacaste","Abangares","Las Juntas","5.Jueves","B. Febrero","De 65 a 69"
"Peatón","Muerte","Desconocido","Hombre","No aplica",2018,"Alajuela","San Carlos","Pital","4.Miércoles","F. Junio","Desconocida"
"Motociclista","Muerte","21","Hombre","Motocicleta",2018,"Puntarenas","Parrita","Parrita","4.Miércoles","E. Mayo","De 20 a 24"
"Conductor","Muerte","28","Hombre","Desconocido",2018,"San José","Pérez Zeledón","Cajón","1.Domingo","H. Agosto","De 25 a 29"
"Motociclista","Muerte","64","Hombre","Motocicleta",2018,"San José","Curridabat","Curridabat","6.Viernes","D. Abril","De 60 a 64"
"Ciclista","Muerte","26","Hombre","Bicicleta",2018,"Puntarenas","Esparza","Espíritu Santo","5.Jueves","C. Marzo","De 25 a 29"
"Ciclista","Muerte","68","Hombre","Bicicleta",2018,"Puntarenas","Golfito","Puerto Jiménez","5.Jueves","D. Abril","De 65 a 69"
"Motociclista","Muerte","62","Hombre","Motocicleta",2018,"Puntarenas","Golfito","Puerto Jiménez","5.Jueves","D. Abril","De 60 a 64"
"Pasajero moto","Muerte","54","Mujer","Motocicleta",2018,"Puntarenas","Golfito","Puerto Jiménez","5.Jueves","D. Abril","De 50 a 54"
"Peatón","Muerte","36","Hombre","No aplica",2018,"Puntarenas","Corredores","Canoas","1.Domingo","D. Abril","De 35 a 39"
"Conductor","Muerte","55","Hombre","Automóvil",2018,"Puntarenas","Osa","Puerto Cortés","1.Domingo","E. Mayo","De 55 a 59"
"Conductor","Muerte","38","Hombre","Desconocido",2018,"Alajuela","San Ramón","San Ramón","2.Lunes","E. Mayo","De 35 a 39"
"Pasajero moto","Muerte","Desconocido","Mujer","Motocicleta",2018,"Alajuela","San Carlos","Florencia","2.Lunes","H. Agosto","Desconocida"
"Peatón","Muerte","23","Hombre","No aplica",2018,"Guanacaste","Abangares","Las Juntas","7.Sábado","C. Marzo","De 20 a 24"
"Conductor","Muerte","65","Hombre","Desconocido",2018,"Guanacaste","Cañas","Cañas","5.Jueves","C. Marzo","De 65 a 69"
"Pasajero moto","Muerte","Desconocido","Hombre","Motocicleta",2018,"Limón","Siquirres","Siquirres","1.Domingo","F. Junio","Desconocida"
"Motociclista","Muerte","Desconocido","Hombre","Motocicleta",2018,"Puntarenas","Quepos","Quepos","5.Jueves","F. Junio","Desconocida"
"Pasajero moto","Muerte","39","Mujer","Motocicleta",2018,"Puntarenas","Corredores","Canoas","7.Sábado","C. Marzo","De 35 a 39"
"Conductor","Muerte","40","Hombre","Desconocido",2018,"Puntarenas","Golfito","Puerto Jiménez","6.Viernes","H. Agosto","De 40 a 44"
"Motociclista","Muerte","52","Hombre","Motocicleta",2018,"Alajuela","Alajuela","Garita","6.Viernes","C. Marzo","De 50 a 54"
"Motociclista","Muerte","19","Hombre","Motocicleta",2018,"Guanacaste","Santa Cruz","Tempate","5.Jueves","A. Enero","De 15 a 19"
"Conductor","Muerte","38","Hombre","Desconocido",2018,"Puntarenas","Corredores","Corredor","7.Sábado","I. Setiembre","De 35 a 39"
"Conductor","Muerte","34","Hombre","Desconocido",2018,"Guanacaste","Tilarán","Líbano","7.Sábado","E. Mayo","De 30 a 34"
"Peatón","Muerte","37","Hombre","No aplica",2018,"Guanacaste","Cañas","Cañas","4.Miércoles","H. Agosto","De 35 a 39"
"Pasajero carro","Muerte","19","Hombre","Automóvil",2018,"Puntarenas","Quepos","Quepos","1.Domingo","K. Noviembre","De 15 a 19"
"Peatón","Muerte","57","Hombre","No aplica",2018,"Puntarenas","Garabito","Jacó","3.Martes","L. Diciembre","De 55 a 59"
"Ciclista","Muerte","Desconocido","Hombre","Bicicleta",2018,"Puntarenas","Garabito","Jacó","1.Domingo","E. Mayo","Desconocida"
"Conductor","Muerte","28","Hombre","Desconocido",2018,"Guanacaste","Nicoya","Nicoya","6.Viernes","H. Agosto","De 25 a 29"
"Conductor","Muerte","51","Hombre","Desconocido",2018,"Puntarenas","Corredores","Corredor","1.Domingo","C. Marzo","De 50 a 54"
"Pasajero carro","Muerte","33","Hombre","Desconocido",2018,"Puntarenas","Corredores","Corredor","1.Domingo","C. Marzo","De 30 a 34"
